package,version,released,platform,prerelease
aws-sdk-health,1.67.0,2024-07-02,ruby,False
aws-sdk-health,1.66.0,2024-06-28,ruby,False
aws-sdk-health,1.65.0,2024-06-25,ruby,False
aws-sdk-health,1.64.0,2024-06-24,ruby,False
aws-sdk-health,1.63.0,2024-06-05,ruby,False
aws-sdk-health,1.62.0,2024-05-13,ruby,False
aws-sdk-health,1.61.0,2024-04-25,ruby,False
aws-sdk-health,1.60.0,2024-01-26,ruby,False
aws-sdk-health,1.59.0,2023-11-28,ruby,False
aws-sdk-health,1.58.0,2023-11-22,ruby,False
aws-sdk-health,1.57.0,2023-09-27,ruby,False
aws-sdk-health,1.56.0,2023-08-31,ruby,False
aws-sdk-health,1.55.0,2023-07-11,ruby,False
aws-sdk-health,1.54.0,2023-07-06,ruby,False
aws-sdk-health,1.53.0,2023-06-28,ruby,False
aws-sdk-health,1.52.0,2023-06-15,ruby,False
aws-sdk-health,1.51.0,2023-05-31,ruby,False
aws-sdk-health,1.50.0,2023-05-11,ruby,False
aws-sdk-health,1.49.0,2023-01-18,ruby,False
aws-sdk-health,1.48.0,2022-10-25,ruby,False
aws-sdk-health,1.47.0,2022-02-24,ruby,False
aws-sdk-health,1.46.0,2022-02-03,ruby,False
aws-sdk-health,1.45.0,2021-12-21,ruby,False
aws-sdk-health,1.44.0,2021-12-08,ruby,False
aws-sdk-health,1.43.0,2021-12-01,ruby,False
aws-sdk-health,1.42.0,2021-11-09,ruby,False
aws-sdk-health,1.41.0,2021-11-04,ruby,False
aws-sdk-health,1.40.0,2021-10-18,ruby,False
aws-sdk-health,1.39.0,2021-09-01,ruby,False
aws-sdk-health,1.38.0,2021-07-30,ruby,False
aws-sdk-health,1.37.0,2021-07-28,ruby,False
aws-sdk-health,1.36.0,2021-07-19,ruby,False
aws-sdk-health,1.35.0,2021-05-04,ruby,False
aws-sdk-health,1.34.0,2021-03-10,ruby,False
aws-sdk-health,1.33.0,2021-02-18,ruby,False
aws-sdk-health,1.32.0,2021-02-02,ruby,False
aws-sdk-health,1.31.0,2020-09-30,ruby,False
aws-sdk-health,1.30.0,2020-09-15,ruby,False
aws-sdk-health,1.29.0,2020-08-25,ruby,False
aws-sdk-health,1.28.0,2020-08-04,ruby,False
aws-sdk-health,1.27.0,2020-06-23,ruby,False
aws-sdk-health,1.26.1,2020-06-11,ruby,False
aws-sdk-health,1.25.0,2020-05-28,ruby,False
aws-sdk-health,1.24.0,2020-05-19,ruby,False
aws-sdk-health,1.23.0,2020-05-07,ruby,False
aws-sdk-health,1.22.0,2020-03-16,ruby,False
aws-sdk-health,1.21.0,2019-12-23,ruby,False
aws-sdk-health,1.20.0,2019-10-23,ruby,False
aws-sdk-health,1.19.0,2019-07-25,ruby,False
aws-sdk-health,1.18.0,2019-07-01,ruby,False
aws-sdk-health,1.17.0,2019-06-20,ruby,False
aws-sdk-health,1.16.0,2019-06-17,ruby,False
aws-sdk-health,1.15.0,2019-05-21,ruby,False
aws-sdk-health,1.14.0,2019-05-15,ruby,False
aws-sdk-health,1.13.0,2019-05-14,ruby,False
aws-sdk-health,1.12.0,2019-03-21,ruby,False
aws-sdk-health,1.11.0,2019-03-18,ruby,False
aws-sdk-health,1.10.0,2019-03-14,ruby,False
aws-sdk-health,1.9.0,2018-12-04,ruby,False
aws-sdk-health,1.8.0,2018-11-20,ruby,False
aws-sdk-health,1.7.0,2018-10-24,ruby,False
aws-sdk-health,1.6.0,2018-10-23,ruby,False
aws-sdk-health,1.5.0,2018-09-06,ruby,False
aws-sdk-health,1.4.0,2018-09-05,ruby,False
aws-sdk-health,1.3.0,2018-08-07,ruby,False
aws-sdk-health,1.2.0,2018-08-06,ruby,False
aws-sdk-health,1.1.0,2018-06-26,ruby,False
aws-sdk-health,1.0.1,2018-02-16,ruby,False
aws-sdk-health,1.0.0,2017-08-29,ruby,False
aws-sdk-health,1.0.0.rc13,2017-08-16,ruby,True
aws-sdk-health,1.0.0.rc12,2017-08-02,ruby,True
aws-sdk-health,1.0.0.rc11,2017-07-31,ruby,True
aws-sdk-health,1.0.0.rc10,2017-07-13,ruby,True
aws-sdk-health,1.0.0.rc9,2017-07-06,ruby,True
aws-sdk-health,1.0.0.rc8,2017-06-29,ruby,True
aws-sdk-health,1.0.0.rc7,2017-05-23,ruby,True
aws-sdk-health,1.0.0.rc6,2017-05-09,ruby,True
aws-sdk-health,1.0.0.rc5,2017-05-09,ruby,True
aws-sdk-health,1.0.0.rc4,2017-05-05,ruby,True
aws-sdk-health,1.0.0.rc3,2017-01-24,ruby,True
aws-sdk-health,1.0.0.rc2,2016-12-10,ruby,True
aws-sdk-lexmodelbuildingservice,1.108.0,2026-07-09,ruby,False
aws-sdk-lexmodelbuildingservice,1.107.0,2026-06-01,ruby,False
aws-sdk-lexmodelbuildingservice,1.106.0,2026-05-21,ruby,False
aws-sdk-lexmodelbuildingservice,1.105.0,2026-05-19,ruby,False
aws-sdk-lexmodelbuildingservice,1.104.0,2026-05-13,ruby,False
aws-sdk-lexmodelbuildingservice,1.103.0,2026-05-04,ruby,False
aws-sdk-lexmodelbuildingservice,1.102.0,2026-03-18,ruby,False
aws-sdk-lexmodelbuildingservice,1.101.0,2026-01-16,ruby,False
aws-sdk-lexmodelbuildingservice,1.100.0,2026-01-08,ruby,False
aws-sdk-lexmodelbuildingservice,1.99.0,2026-01-05,ruby,False
aws-sdk-lexmodelbuildingservice,1.98.0,2025-11-21,ruby,False
aws-sdk-lexmodelbuildingservice,1.97.0,2025-10-21,ruby,False
aws-sdk-lexmodelbuildingservice,1.96.0,2025-10-16,ruby,False
aws-sdk-lexmodelbuildingservice,1.95.0,2025-08-27,ruby,False
aws-sdk-lexmodelbuildingservice,1.94.0,2025-08-26,ruby,False
aws-sdk-lexmodelbuildingservice,1.93.0,2025-08-04,ruby,False
aws-sdk-lexmodelbuildingservice,1.92.0,2025-07-31,ruby,False
aws-sdk-lexmodelbuildingservice,1.91.0,2025-07-21,ruby,False
aws-sdk-lexmodelbuildingservice,1.90.0,2025-06-02,ruby,False
aws-sdk-lexmodelbuildingservice,1.89.0,2025-05-12,ruby,False
aws-sdk-lexmodelbuildingservice,1.88.0,2025-05-01,ruby,False
aws-sdk-lexmodelbuildingservice,1.87.0,2025-02-18,ruby,False
aws-sdk-lexmodelbuildingservice,1.86.0,2025-02-06,ruby,False
aws-sdk-lexmodelbuildingservice,1.85.0,2025-01-15,ruby,False
aws-sdk-lexmodelbuildingservice,1.84.0,2024-11-06,ruby,False
aws-sdk-lexmodelbuildingservice,1.83.0,2024-10-18,ruby,False
aws-sdk-lexmodelbuildingservice,1.82.0,2024-09-24,ruby,False
aws-sdk-lexmodelbuildingservice,1.81.0,2024-09-23,ruby,False
aws-sdk-lexmodelbuildingservice,1.80.0,2024-09-20,ruby,False
aws-sdk-lexmodelbuildingservice,1.79.0,2024-09-11,ruby,False
aws-sdk-lexmodelbuildingservice,1.78.0,2024-09-10,ruby,False
aws-sdk-lexmodelbuildingservice,1.77.0,2024-09-03,ruby,False
aws-sdk-lexmodelbuildingservice,1.76.0,2024-07-02,ruby,False
aws-sdk-lexmodelbuildingservice,1.75.0,2024-06-28,ruby,False
aws-sdk-lexmodelbuildingservice,1.74.0,2024-06-25,ruby,False
aws-sdk-lexmodelbuildingservice,1.73.0,2024-06-24,ruby,False
aws-sdk-lexmodelbuildingservice,1.72.0,2024-06-05,ruby,False
aws-sdk-lexmodelbuildingservice,1.71.0,2024-05-13,ruby,False
aws-sdk-lexmodelbuildingservice,1.70.0,2024-04-25,ruby,False
aws-sdk-lexmodelbuildingservice,1.69.0,2024-01-26,ruby,False
aws-sdk-lexmodelbuildingservice,1.68.0,2023-11-28,ruby,False
aws-sdk-lexmodelbuildingservice,1.67.0,2023-11-22,ruby,False
aws-sdk-lexmodelbuildingservice,1.66.0,2023-09-27,ruby,False
aws-sdk-lexmodelbuildingservice,1.65.0,2023-09-19,ruby,False
aws-sdk-lexmodelbuildingservice,1.64.0,2023-07-11,ruby,False
aws-sdk-lexmodelbuildingservice,1.63.0,2023-07-06,ruby,False
aws-sdk-lexmodelbuildingservice,1.62.0,2023-06-28,ruby,False
aws-sdk-lexmodelbuildingservice,1.61.0,2023-06-15,ruby,False
aws-sdk-lexmodelbuildingservice,1.60.0,2023-05-31,ruby,False
aws-sdk-lexmodelbuildingservice,1.59.0,2023-01-18,ruby,False
aws-sdk-lexmodelbuildingservice,1.58.0,2022-10-25,ruby,False
aws-sdk-lexmodelbuildingservice,1.57.0,2022-02-24,ruby,False
aws-sdk-lexmodelbuildingservice,1.56.0,2022-02-03,ruby,False
aws-sdk-lexmodelbuildingservice,1.55.0,2021-12-21,ruby,False
aws-sdk-lexmodelbuildingservice,1.54.0,2021-12-01,ruby,False
aws-sdk-lexmodelbuildingservice,1.53.0,2021-11-04,ruby,False
aws-sdk-lexmodelbuildingservice,1.52.0,2021-10-18,ruby,False
aws-sdk-lexmodelbuildingservice,1.51.0,2021-09-02,ruby,False
aws-sdk-lexmodelbuildingservice,1.50.0,2021-09-01,ruby,False
aws-sdk-lexmodelbuildingservice,1.49.0,2021-07-30,ruby,False
aws-sdk-lexmodelbuildingservice,1.48.0,2021-07-28,ruby,False
aws-sdk-lexmodelbuildingservice,1.47.0,2021-07-15,ruby,False
aws-sdk-lexmodelbuildingservice,1.46.0,2021-07-13,ruby,False
aws-sdk-lexmodelbuildingservice,1.45.0,2021-04-01,ruby,False
aws-sdk-lexmodelbuildingservice,1.44.0,2021-03-10,ruby,False
aws-sdk-lexmodelbuildingservice,1.43.0,2021-02-02,ruby,False
aws-sdk-lexmodelbuildingservice,1.42.0,2020-11-24,ruby,False
aws-sdk-lexmodelbuildingservice,1.41.0,2020-11-19,ruby,False
aws-sdk-lexmodelbuildingservice,1.40.0,2020-11-12,ruby,False
aws-sdk-lexmodelbuildingservice,1.39.0,2020-09-30,ruby,False
aws-sdk-lexmodelbuildingservice,1.38.0,2020-09-22,ruby,False
aws-sdk-lexmodelbuildingservice,1.37.0,2020-09-15,ruby,False
aws-sdk-lexmodelbuildingservice,1.36.0,2020-09-08,ruby,False
aws-sdk-lexmodelbuildingservice,1.35.0,2020-08-25,ruby,False
aws-sdk-lexmodelbuildingservice,1.34.0,2020-08-06,ruby,False
aws-sdk-lexmodelbuildingservice,1.33.0,2020-06-23,ruby,False
aws-sdk-lexmodelbuildingservice,1.32.0,2020-06-11,ruby,False
aws-sdk-lexmodelbuildingservice,1.30.0,2020-05-28,ruby,False
aws-sdk-lexmodelbuildingservice,1.29.0,2020-05-07,ruby,False
aws-sdk-lexmodelbuildingservice,1.28.0,2020-03-16,ruby,False
aws-sdk-lexmodelbuildingservice,1.27.0,2020-03-09,ruby,False
aws-sdk-lexmodelbuildingservice,1.26.0,2020-02-06,ruby,False
aws-sdk-lexmodelbuildingservice,1.25.0,2020-01-02,ruby,False
aws-sdk-lexmodelbuildingservice,1.24.0,2019-12-19,ruby,False
aws-sdk-lexmodelbuildingservice,1.23.0,2019-11-21,ruby,False
aws-sdk-lexmodelbuildingservice,1.22.0,2019-10-23,ruby,False
aws-sdk-lexmodelbuildingservice,1.21.0,2019-07-25,ruby,False
aws-sdk-lexmodelbuildingservice,1.20.0,2019-07-01,ruby,False
aws-sdk-lexmodelbuildingservice,1.19.0,2019-06-17,ruby,False
aws-sdk-lexmodelbuildingservice,1.18.0,2019-05-21,ruby,False
aws-sdk-lexmodelbuildingservice,1.17.0,2019-05-15,ruby,False
aws-sdk-lexmodelbuildingservice,1.16.0,2019-05-14,ruby,False
aws-sdk-lexmodelbuildingservice,1.15.0,2019-03-21,ruby,False
aws-sdk-lexmodelbuildingservice,1.14.0,2019-03-18,ruby,False
aws-sdk-lexmodelbuildingservice,1.13.0,2019-03-14,ruby,False
aws-sdk-lexmodelbuildingservice,1.12.0,2018-11-20,ruby,False
aws-sdk-lexmodelbuildingservice,1.11.0,2018-10-24,ruby,False
aws-sdk-lexmodelbuildingservice,1.10.0,2018-10-23,ruby,False
aws-sdk-lexmodelbuildingservice,1.9.0,2018-09-06,ruby,False
aws-sdk-lexmodelbuildingservice,1.8.0,2018-09-05,ruby,False
aws-sdk-lexmodelbuildingservice,1.7.0,2018-08-23,ruby,False
aws-sdk-lexmodelbuildingservice,1.6.0,2018-06-26,ruby,False
aws-sdk-lexmodelbuildingservice,1.5.0,2018-02-15,ruby,False
aws-sdk-lexmodelbuildingservice,1.4.0,2018-02-10,ruby,False
aws-sdk-lexmodelbuildingservice,1.3.0,2017-12-11,ruby,False
aws-sdk-lexmodelbuildingservice,1.2.0,2017-09-07,ruby,False
aws-sdk-lexmodelbuildingservice,1.1.0,2017-08-31,ruby,False
aws-sdk-lexmodelbuildingservice,1.0.0,2017-08-29,ruby,False
aws-sdk-lexmodelbuildingservice,1.0.0.rc11,2017-08-16,ruby,True
aws-sdk-lexmodelbuildingservice,1.0.0.rc10,2017-08-01,ruby,True
aws-sdk-lexmodelbuildingservice,1.0.0.rc9,2017-07-31,ruby,True
aws-sdk-lexmodelbuildingservice,1.0.0.rc8,2017-07-13,ruby,True
aws-sdk-lexmodelbuildingservice,1.0.0.rc7,2017-07-06,ruby,True
aws-sdk-lexmodelbuildingservice,1.0.0.rc6,2017-06-29,ruby,True
aws-sdk-lexmodelbuildingservice,1.0.0.rc5,2017-06-26,ruby,True
aws-sdk-lexmodelbuildingservice,1.0.0.rc4,2017-05-23,ruby,True
aws-sdk-lexmodelbuildingservice,1.0.0.rc3,2017-05-09,ruby,True
aws-sdk-lexmodelbuildingservice,1.0.0.rc2,2017-05-09,ruby,True
aws-sdk-lexmodelbuildingservice,1.0.0.rc1,2017-05-05,ruby,True
aws-sdk-iotdataplane,1.93.0,2026-07-09,ruby,False
aws-sdk-iotdataplane,1.92.0,2026-05-28,ruby,False
aws-sdk-iotdataplane,1.91.0,2026-05-21,ruby,False
aws-sdk-iotdataplane,1.90.0,2026-05-13,ruby,False
aws-sdk-iotdataplane,1.89.0,2026-03-18,ruby,False
aws-sdk-iotdataplane,1.88.0,2026-01-16,ruby,False
aws-sdk-iotdataplane,1.87.0,2026-01-08,ruby,False
aws-sdk-iotdataplane,1.86.0,2026-01-05,ruby,False
aws-sdk-iotdataplane,1.85.0,2025-11-21,ruby,False
aws-sdk-iotdataplane,1.84.0,2025-10-21,ruby,False
aws-sdk-iotdataplane,1.83.0,2025-10-17,ruby,False
aws-sdk-iotdataplane,1.82.0,2025-08-26,ruby,False
aws-sdk-iotdataplane,1.81.0,2025-08-25,ruby,False
aws-sdk-iotdataplane,1.80.0,2025-08-08,ruby,False
aws-sdk-iotdataplane,1.79.0,2025-08-04,ruby,False
aws-sdk-iotdataplane,1.78.0,2025-07-31,ruby,False
aws-sdk-iotdataplane,1.77.0,2025-07-21,ruby,False
aws-sdk-iotdataplane,1.76.0,2025-06-02,ruby,False
aws-sdk-iotdataplane,1.75.0,2025-05-12,ruby,False
aws-sdk-iotdataplane,1.74.0,2025-05-01,ruby,False
aws-sdk-iotdataplane,1.73.0,2025-02-18,ruby,False
aws-sdk-iotdataplane,1.72.0,2025-02-06,ruby,False
aws-sdk-iotdataplane,1.71.0,2025-01-15,ruby,False
aws-sdk-iotdataplane,1.70.0,2024-11-06,ruby,False
aws-sdk-iotdataplane,1.69.0,2024-10-18,ruby,False
aws-sdk-iotdataplane,1.68.0,2024-10-04,ruby,False
aws-sdk-iotdataplane,1.67.0,2024-09-24,ruby,False
aws-sdk-iotdataplane,1.66.0,2024-09-23,ruby,False
aws-sdk-iotdataplane,1.65.0,2024-09-20,ruby,False
aws-sdk-iotdataplane,1.64.0,2024-09-11,ruby,False
aws-sdk-iotdataplane,1.63.0,2024-09-10,ruby,False
aws-sdk-iotdataplane,1.62.0,2024-09-03,ruby,False
aws-sdk-iotdataplane,1.61.0,2024-07-02,ruby,False
aws-sdk-iotdataplane,1.60.0,2024-06-28,ruby,False
aws-sdk-iotdataplane,1.59.0,2024-06-25,ruby,False
aws-sdk-iotdataplane,1.58.0,2024-06-24,ruby,False
aws-sdk-iotdataplane,1.57.0,2024-06-05,ruby,False
aws-sdk-iotdataplane,1.56.0,2024-05-13,ruby,False
aws-sdk-iotdataplane,1.55.0,2024-04-25,ruby,False
aws-sdk-iotdataplane,1.54.0,2024-01-26,ruby,False
aws-sdk-iotdataplane,1.53.0,2023-11-28,ruby,False
aws-sdk-iotdataplane,1.52.0,2023-11-22,ruby,False
aws-sdk-iotdataplane,1.51.0,2023-09-27,ruby,False
aws-sdk-iotdataplane,1.50.0,2023-07-11,ruby,False
aws-sdk-iotdataplane,1.49.0,2023-07-06,ruby,False
aws-sdk-iotdataplane,1.48.0,2023-06-28,ruby,False
aws-sdk-iotdataplane,1.47.0,2023-06-15,ruby,False
aws-sdk-iotdataplane,1.46.0,2023-06-06,ruby,False
aws-sdk-iotdataplane,1.45.0,2023-05-31,ruby,False
aws-sdk-iotdataplane,1.44.0,2023-04-11,ruby,False
aws-sdk-iotdataplane,1.43.0,2023-03-28,ruby,False
aws-sdk-iotdataplane,1.42.0,2023-01-18,ruby,False
aws-sdk-iotdataplane,1.41.0,2022-11-28,ruby,False
aws-sdk-iotdataplane,1.40.0,2022-10-25,ruby,False
aws-sdk-iotdataplane,1.39.0,2022-03-30,ruby,False
aws-sdk-iotdataplane,1.38.0,2022-02-24,ruby,False
aws-sdk-iotdataplane,1.37.0,2022-02-03,ruby,False
aws-sdk-iotdataplane,1.36.0,2021-12-21,ruby,False
aws-sdk-iotdataplane,1.35.0,2021-12-01,ruby,False
aws-sdk-iotdataplane,1.34.0,2021-11-04,ruby,False
aws-sdk-iotdataplane,1.33.0,2021-10-18,ruby,False
aws-sdk-iotdataplane,1.32.0,2021-09-01,ruby,False
aws-sdk-iotdataplane,1.31.0,2021-08-24,ruby,False
aws-sdk-iotdataplane,1.30.0,2021-07-30,ruby,False
aws-sdk-iotdataplane,1.29.0,2021-07-28,ruby,False
aws-sdk-iotdataplane,1.28.0,2021-03-10,ruby,False
aws-sdk-iotdataplane,1.27.0,2021-02-02,ruby,False
aws-sdk-iotdataplane,1.26.0,2020-09-30,ruby,False
aws-sdk-iotdataplane,1.25.0,2020-09-15,ruby,False
aws-sdk-iotdataplane,1.24.0,2020-08-25,ruby,False
aws-sdk-iotdataplane,1.23.0,2020-07-02,ruby,False
aws-sdk-iotdataplane,1.22.0,2020-06-23,ruby,False
aws-sdk-iotdataplane,1.21.0,2020-06-11,ruby,False
aws-sdk-iotdataplane,1.19.0,2020-05-28,ruby,False
aws-sdk-iotdataplane,1.18.0,2020-05-07,ruby,False
aws-sdk-iotdataplane,1.17.0,2020-03-09,ruby,False
aws-sdk-iotdataplane,1.16.0,2019-10-23,ruby,False
aws-sdk-iotdataplane,1.15.0,2019-07-25,ruby,False
aws-sdk-iotdataplane,1.14.0,2019-07-01,ruby,False
aws-sdk-iotdataplane,1.13.0,2019-06-17,ruby,False
aws-sdk-iotdataplane,1.12.0,2019-05-21,ruby,False
aws-sdk-iotdataplane,1.11.0,2019-05-15,ruby,False
aws-sdk-iotdataplane,1.10.0,2019-05-14,ruby,False
aws-sdk-iotdataplane,1.9.0,2019-03-21,ruby,False
aws-sdk-iotdataplane,1.8.0,2019-03-18,ruby,False
aws-sdk-iotdataplane,1.7.0,2019-03-14,ruby,False
aws-sdk-iotdataplane,1.6.0,2018-11-20,ruby,False
aws-sdk-iotdataplane,1.5.0,2018-10-24,ruby,False
aws-sdk-iotdataplane,1.4.0,2018-10-23,ruby,False
aws-sdk-iotdataplane,1.3.0,2018-09-06,ruby,False
aws-sdk-iotdataplane,1.2.0,2018-09-05,ruby,False
aws-sdk-iotdataplane,1.1.0,2018-06-26,ruby,False
aws-sdk-iotdataplane,1.0.1,2018-02-16,ruby,False
aws-sdk-iotdataplane,1.0.0,2017-08-29,ruby,False
aws-sdk-iotdataplane,1.0.0.rc11,2017-08-16,ruby,True
aws-sdk-iotdataplane,1.0.0.rc10,2017-08-01,ruby,True
aws-sdk-iotdataplane,1.0.0.rc9,2017-07-31,ruby,True
aws-sdk-iotdataplane,1.0.0.rc8,2017-07-13,ruby,True
aws-sdk-iotdataplane,1.0.0.rc7,2017-07-06,ruby,True
aws-sdk-iotdataplane,1.0.0.rc6,2017-06-29,ruby,True
aws-sdk-iotdataplane,1.0.0.rc5,2017-05-23,ruby,True
aws-sdk-iotdataplane,1.0.0.rc4,2017-05-09,ruby,True
aws-sdk-iotdataplane,1.0.0.rc3,2017-05-09,ruby,True
aws-sdk-iotdataplane,1.0.0.rc2,2017-05-05,ruby,True
aws-sdk-iotdataplane,1.0.0.rc1,2016-12-05,ruby,True
aws-sdk-snowball,1.105.0,2026-07-09,ruby,False
aws-sdk-snowball,1.104.0,2026-06-02,ruby,False
aws-sdk-snowball,1.103.0,2026-05-21,ruby,False
aws-sdk-snowball,1.102.0,2026-05-19,ruby,False
aws-sdk-snowball,1.101.0,2026-05-13,ruby,False
aws-sdk-snowball,1.100.0,2026-04-21,ruby,False
aws-sdk-snowball,1.99.0,2026-03-18,ruby,False
aws-sdk-snowball,1.98.0,2026-01-16,ruby,False
aws-sdk-snowball,1.97.0,2026-01-08,ruby,False
aws-sdk-snowball,1.96.0,2026-01-05,ruby,False
aws-sdk-snowball,1.95.0,2025-11-21,ruby,False
aws-sdk-snowball,1.94.0,2025-10-31,ruby,False
aws-sdk-snowball,1.93.0,2025-10-21,ruby,False
aws-sdk-snowball,1.92.0,2025-08-26,ruby,False
aws-sdk-snowball,1.91.0,2025-08-25,ruby,False
aws-sdk-snowball,1.90.0,2025-08-04,ruby,False
aws-sdk-snowball,1.89.0,2025-07-31,ruby,False
aws-sdk-snowball,1.88.0,2025-07-21,ruby,False
aws-sdk-snowball,1.87.0,2025-06-02,ruby,False
aws-sdk-snowball,1.86.0,2025-05-12,ruby,False
aws-sdk-snowball,1.85.0,2025-05-01,ruby,False
aws-sdk-snowball,1.84.0,2025-02-18,ruby,False
aws-sdk-snowball,1.83.0,2025-02-06,ruby,False
aws-sdk-snowball,1.82.0,2025-01-15,ruby,False
aws-sdk-snowball,1.81.0,2024-11-18,ruby,False
aws-sdk-snowball,1.80.0,2024-10-18,ruby,False
aws-sdk-snowball,1.79.0,2024-09-24,ruby,False
aws-sdk-snowball,1.78.0,2024-09-23,ruby,False
aws-sdk-snowball,1.77.0,2024-09-20,ruby,False
aws-sdk-snowball,1.76.0,2024-09-11,ruby,False
aws-sdk-snowball,1.75.0,2024-09-10,ruby,False
aws-sdk-snowball,1.74.0,2024-09-03,ruby,False
aws-sdk-snowball,1.73.0,2024-07-02,ruby,False
aws-sdk-snowball,1.72.0,2024-06-25,ruby,False
aws-sdk-snowball,1.71.0,2024-06-24,ruby,False
aws-sdk-snowball,1.70.0,2024-06-18,ruby,False
aws-sdk-snowball,1.69.0,2024-06-05,ruby,False
aws-sdk-snowball,1.68.0,2024-05-13,ruby,False
aws-sdk-snowball,1.67.0,2024-04-25,ruby,False
aws-sdk-snowball,1.66.0,2024-03-07,ruby,False
aws-sdk-snowball,1.65.0,2024-01-29,ruby,False
aws-sdk-snowball,1.64.0,2024-01-26,ruby,False
aws-sdk-snowball,1.63.0,2023-11-28,ruby,False
aws-sdk-snowball,1.62.0,2023-11-22,ruby,False
aws-sdk-snowball,1.61.0,2023-09-27,ruby,False
aws-sdk-snowball,1.60.0,2023-07-18,ruby,False
aws-sdk-snowball,1.59.0,2023-07-11,ruby,False
aws-sdk-snowball,1.58.0,2023-07-06,ruby,False
aws-sdk-snowball,1.57.0,2023-06-28,ruby,False
aws-sdk-snowball,1.56.0,2023-06-15,ruby,False
aws-sdk-snowball,1.55.0,2023-05-31,ruby,False
aws-sdk-snowball,1.54.0,2023-04-20,ruby,False
aws-sdk-snowball,1.53.0,2023-02-13,ruby,False
aws-sdk-snowball,1.52.0,2023-01-18,ruby,False
aws-sdk-snowball,1.51.0,2022-10-25,ruby,False
aws-sdk-snowball,1.50.0,2022-10-03,ruby,False
aws-sdk-snowball,1.49.0,2022-02-24,ruby,False
aws-sdk-snowball,1.48.0,2022-02-03,ruby,False
aws-sdk-snowball,1.47.0,2022-01-05,ruby,False
aws-sdk-snowball,1.46.0,2021-12-21,ruby,False
aws-sdk-snowball,1.45.0,2021-12-01,ruby,False
aws-sdk-snowball,1.44.0,2021-11-04,ruby,False
aws-sdk-snowball,1.43.0,2021-10-18,ruby,False
aws-sdk-snowball,1.42.0,2021-09-01,ruby,False
aws-sdk-snowball,1.41.0,2021-07-30,ruby,False
aws-sdk-snowball,1.40.0,2021-07-28,ruby,False
aws-sdk-snowball,1.39.0,2021-06-25,ruby,False
aws-sdk-snowball,1.38.0,2021-05-06,ruby,False
aws-sdk-snowball,1.37.0,2021-03-10,ruby,False
aws-sdk-snowball,1.36.0,2021-02-02,ruby,False
aws-sdk-snowball,1.35.0,2020-10-09,ruby,False
aws-sdk-snowball,1.34.0,2020-09-30,ruby,False
aws-sdk-snowball,1.33.0,2020-09-15,ruby,False
aws-sdk-snowball,1.32.0,2020-08-25,ruby,False
aws-sdk-snowball,1.31.0,2020-07-02,ruby,False
aws-sdk-snowball,1.30.0,2020-06-23,ruby,False
aws-sdk-snowball,1.29.0,2020-06-17,ruby,False
aws-sdk-snowball,1.28.1,2020-06-11,ruby,False
aws-sdk-snowball,1.27.0,2020-05-28,ruby,False
aws-sdk-snowball,1.26.0,2020-05-07,ruby,False
aws-sdk-snowball,1.25.0,2020-04-16,ruby,False
aws-sdk-snowball,1.24.0,2020-03-09,ruby,False
aws-sdk-snowball,1.23.0,2020-02-24,ruby,False
aws-sdk-snowball,1.22.0,2019-10-23,ruby,False
aws-sdk-snowball,1.21.0,2019-10-07,ruby,False
aws-sdk-snowball,1.20.0,2019-07-25,ruby,False
aws-sdk-snowball,1.19.0,2019-07-01,ruby,False
aws-sdk-snowball,1.18.0,2019-06-17,ruby,False
aws-sdk-snowball,1.17.0,2019-05-21,ruby,False
aws-sdk-snowball,1.16.0,2019-05-15,ruby,False
aws-sdk-snowball,1.15.0,2019-05-14,ruby,False
aws-sdk-snowball,1.14.0,2019-03-21,ruby,False
aws-sdk-snowball,1.13.0,2019-03-18,ruby,False
aws-sdk-snowball,1.12.0,2019-03-14,ruby,False
aws-sdk-snowball,1.11.0,2018-11-26,ruby,False
aws-sdk-snowball,1.10.0,2018-11-20,ruby,False
aws-sdk-snowball,1.9.0,2018-10-24,ruby,False
aws-sdk-snowball,1.8.0,2018-10-23,ruby,False
aws-sdk-snowball,1.7.0,2018-09-06,ruby,False
aws-sdk-snowball,1.6.0,2018-09-05,ruby,False
aws-sdk-snowball,1.5.0,2018-08-22,ruby,False
aws-sdk-snowball,1.4.0,2018-07-17,ruby,False
aws-sdk-snowball,1.3.0,2018-06-26,ruby,False
aws-sdk-snowball,1.2.0,2018-01-05,ruby,False
aws-sdk-snowball,1.1.0,2017-09-13,ruby,False
aws-sdk-snowball,1.0.0,2017-08-29,ruby,False
aws-sdk-snowball,1.0.0.rc13,2017-08-16,ruby,True
aws-sdk-snowball,1.0.0.rc12,2017-08-01,ruby,True
aws-sdk-snowball,1.0.0.rc11,2017-07-25,ruby,True
aws-sdk-snowball,1.0.0.rc10,2017-07-13,ruby,True
aws-sdk-snowball,1.0.0.rc9,2017-07-06,ruby,True
aws-sdk-snowball,1.0.0.rc8,2017-06-29,ruby,True
aws-sdk-snowball,1.0.0.rc7,2017-05-23,ruby,True
aws-sdk-snowball,1.0.0.rc6,2017-05-09,ruby,True
aws-sdk-snowball,1.0.0.rc5,2017-05-09,ruby,True
aws-sdk-snowball,1.0.0.rc4,2017-05-05,ruby,True
aws-sdk-snowball,1.0.0.rc3,2017-05-05,ruby,True
aws-sdk-snowball,1.0.0.rc2,2016-12-10,ruby,True
