registry,link_type,url,status,final_url,note
ruby,handwritten_site,http://kschiess.github.com/parslet/,unreachable,http://kschiess.github.com/parslet/,domain does not resolve
ruby,handwritten_site,https://docs.datadoghq.com/tracing/,ok,https://docs.datadoghq.com/tracing/,
ruby,handwritten_site,http://www.elastic.co/guide/en/logstash/current/index.html,ok,https://www.elastic.co/docs/reference/logstash,
ruby,handwritten_site,https://test-prof.evilmartians.io/,ok,https://test-prof.evilmartians.io/,
ruby,handwritten_site,http://mustache.github.io/mustache,not_found,http://mustache.github.io/mustache,HTTP 404
ruby,handwritten_site,http://rubybunny.info,ok,http://rubybunny.info,
ruby,handwritten_site,https://docs.rollbar.com/docs/ruby,ok,https://docs.rollbar.com/docs/ruby,
ruby,handwritten_site,https://docs.chef.io/ohai.html,not_found,https://docs.chef.io/ohai.html,HTTP 404
ruby,handwritten_site,https://github.com/y-ken/fluent-plugin-rewrite-tag-filter#readme,ok,https://github.com/y-ken/fluent-plugin-rewrite-tag-filter#readme,
ruby,handwritten_site,http://mjijackson.com/citrus,ok,https://mjijackson.com/,
ruby,handwritten_site,https://sequel.jeremyevans.net/documentation.html,ok,https://sequel.jeremyevans.net/documentation.html,
ruby,handwritten_site,https://github.com/ffaker/ffaker/blob/main/REFERENCE.md,ok,https://github.com/ffaker/ffaker/blob/main/REFERENCE.md,
ruby,handwritten_site,https://github.com/thekompanee/fuubar/tree/releases/v2.4.0,not_found,https://github.com/thekompanee/fuubar/tree/releases/v2.4.0,repo or path gone
ruby,handwritten_site,https://ruby.github.io/json/doc/index.html,ok,https://ruby.github.io/json/doc/index.html,
ruby,handwritten_site,https://stimulus.hotwired.dev,ok,https://stimulus.hotwired.dev,
ruby,handwritten_site,https://www.flippercloud.io/docs,ok,https://www.flippercloud.io/docs/introduction,
ruby,handwritten_site,https://github.com/jeremyevans/ruby-warning/blob/master/README.rdoc,ok,https://github.com/jeremyevans/ruby-warning/blob/master/README.rdoc,
ruby,handwritten_site,https://www.elastic.co/guide/en/elasticsearch/client/ruby-api/current/ruby_on_rails.html,ok,https://www.elastic.co/docs/reference/elasticsearch/clients/ruby/ruby_on_rails,
ruby,handwritten_site,https://docs.bugsnag.com/platforms/ruby/,ok,https://docs.bugsnag.com/platforms/ruby/,
ruby,handwritten_site,https://cucumber.io/docs/gherkin/,ok,https://cucumber.io/docs/gherkin/,
ruby,handwritten_site,https://github.com/omniauth/omniauth-saml/blob/master/README.md,ok,https://github.com/omniauth/omniauth-saml/blob/master/README.md,
ruby,handwritten_site,https://thrift.apache.org/docs/,ok,https://thrift.apache.org/docs/,
ruby,handwritten_site,https://github.com/djberg96/sys-filesystem/wiki,ok,https://github.com/djberg96/sys-filesystem/wiki,wiki enabled
ruby,handwritten_site,https://libraries.io/github/librariesio/semantic_range,redirected,https://github.com/librariesio/semantic_range,now on github.com
ruby,handwritten_site,http://www.sumoheavy.com,ok,https://www.sumoheavy.com/,
ruby,handwritten_site,https://www.fluentd.org/,ok,https://www.fluentd.org/,
ruby,handwritten_site,http://podigee.github.io/device_detector,ok,http://podigee.github.io/device_detector/,
ruby,handwritten_site,https://viewcomponent.org,ok,https://viewcomponent.org,
ruby,handwritten_site,https://ruby-gettext.github.io/,ok,https://ruby-gettext.github.io/,
ruby,handwritten_site,http://aws.amazon.com/sdkforruby,ok,https://aws.amazon.com/sdk-for-ruby/,
ruby,handwritten_site,https://dry-rb.org/gems/dry-struct,redirected,https://hanakai.org/learn/dry/dry-struct/v1.8,now on hanakai.org
ruby,handwritten_site,http://norman.github.io/friendly_id/file.Guide.html,ok,http://norman.github.io/friendly_id/file.Guide.html,
ruby,handwritten_site,http://net-ssh.github.com/net-ssh-gateway,unreachable,http://net-ssh.github.com/net-ssh-gateway,domain does not resolve
ruby,handwritten_site,https://restforce.github.io/,ok,https://restforce.github.io/,
ruby,handwritten_site,https://github.com/chef/chef/tree/main/chef-utils/README.md,ok,https://github.com/chef/chef/tree/main/chef-utils/README.md,
ruby,handwritten_site,https://rmagick.github.io/,ok,https://rmagick.github.io/,
ruby,handwritten_site,https://github.com/chef/chef/tree/main/chef-config/README.md,not_found,https://github.com/chef/chef/tree/main/chef-config/README.md,repo or path gone
ruby,handwritten_site,http://cucumber.io,ok,https://cucumber.io/,
ruby,handwritten_site,https://github.com/contribsys/einhorn/wiki,not_found,https://github.com/contribsys/einhorn/wiki,wiki disabled
ruby,handwritten_site,https://asciidoctor.org,ok,https://asciidoctor.org,
ruby,handwritten_site,https://github.com/djberg96/sys-uname/wiki,ok,https://github.com/djberg96/sys-uname/wiki,wiki enabled
ruby,handwritten_site,https://activeadmin.github.io/arbre/,ok,https://activeadmin.github.io/arbre/,
ruby,handwritten_site,https://socketry.github.io/async/,ok,https://socketry.github.io/async/,
ruby,handwritten_site,http://thoughtbot.com/community/,ok,https://thoughtbot.com/open-source,
ruby,handwritten_site,https://socketry.github.io/console/,ok,https://socketry.github.io/console/,
ruby,handwritten_site,http://docs.puppetlabs.com,redirected,https://help.puppet.com/,now on help.puppet.com
ruby,handwritten_site,http://redcloth.org,ok,https://redcloth.org/,
ruby,handwritten_site,https://docs.rubocop.org/rubocop-rspec_rails/,ok,https://docs.rubocop.org/rubocop-rspec_rails/,
ruby,handwritten_site,https://activeadmin.info,ok,https://activeadmin.info,
ruby,handwritten_site,https://github.com/arches/table_print/,ok,https://github.com/arches/table_print/,
ruby,handwritten_site,https://github.com/airbrake/airbrake#airbrake,ok,https://github.com/airbrake/airbrake#airbrake,
ruby,handwritten_site,http://hannesg.github.com/uri_template/doc/,unreachable,http://hannesg.github.com/uri_template/doc/,domain does not resolve
ruby,handwritten_site,https://www.mongodb.com/docs/mongoid/,ok,https://www.mongodb.com/docs/mongoid/current/,
ruby,handwritten_site,http://defunkt.github.com/choice/,unreachable,http://defunkt.github.com/choice/,domain does not resolve
ruby,handwritten_site,http://compass-style.org/docs/,ok,https://compass-style.org/,
ruby,handwritten_site,http://deveiate.org/code/sysexits,ok,https://deveiate.org/code/sysexits/,
ruby,handwritten_site,http://rails-erd.rubyforge.org/doc/,not_found,http://rails-erd.rubyforge.org/doc/,HTTP 404
ruby,handwritten_site,http://googlecloudplatform.github.io/google-cloud-ruby/#/docs/google-cloud-pubsub/latest,not_found,http://googlecloudplatform.github.io/google-cloud-ruby/#/docs/google-cloud-pubsub/latest,HTTP 404
ruby,handwritten_site,https://ioquatix.github.io/fiber-storage/,ok,https://ioquatix.github.io/fiber-storage/,
ruby,handwritten_site,http://serverspec.org/,ok,https://serverspec.org/,
ruby,handwritten_site,https://sidekiq-scheduler.github.io/sidekiq-scheduler/,ok,https://sidekiq-scheduler.github.io/sidekiq-scheduler/,
ruby,handwritten_site,https://developer.zendesk.com,ok,https://developer.zendesk.com/documentation/,
ruby,handwritten_site,https://gitlab-org.gitlab.io/gitaly,ok,https://gitlab-org.gitlab.io/gitaly/,
ruby,handwritten_site,https://github.com/fog/fog-radosgw/blob/master/README.md,ok,https://github.com/fog/fog-radosgw/blob/master/README.md,
ruby,handwritten_site,http://code.quirkey.com/vegas,unreachable,http://code.quirkey.com/vegas,domain does not resolve
ruby,handwritten_site,https://cucumber.io/docs/cucumber/api/#tag-expressions,ok,https://cucumber.io/docs/cucumber/api/#tag-expressions,
ruby,handwritten_site,https://github.com/cucumber/cucumber-expressions#readme,ok,https://github.com/cucumber/cucumber-expressions#readme,
ruby,handwritten_site,http://alkaline-solutions.com,ok,https://alkaline-solutions.com/,
ruby,handwritten_site,https://jekyllrb.com,ok,https://jekyllrb.com,
ruby,handwritten_site,https://ddnexus.github.io/pagy,ok,https://ddnexus.github.io/pagy/,
ruby,handwritten_site,https://chartkick.com,ok,https://chartkick.com,
ruby,handwritten_site,http://watir.com/,ok,http://watir.com/,
ruby,handwritten_site,http://cbor.io/,ok,http://cbor.io/,
ruby,handwritten_site,https://googleapis.dev/ruby/google-apis-generator/v0.19.0,not_found,https://googleapis.dev/ruby/google-apis-generator/v0.19.0,HTTP 404
ruby,handwritten_site,http://seattlerb.rubyforge.org/net-http-digest_auth,not_found,http://seattlerb.rubyforge.org/net-http-digest_auth,HTTP 404
ruby,handwritten_site,https://googleapis.dev/ruby/google-apis-discovery_v1/v0.21.0,not_found,https://googleapis.dev/ruby/google-apis-discovery_v1/v0.21.0,HTTP 404
ruby,handwritten_site,http://www.ohler.com/ox/doc/index.html,not_found,http://www.ohler.com/ox/doc/index.html,HTTP 404
ruby,handwritten_site,https://docs.honeybadger.io/lib/ruby/,ok,https://docs.honeybadger.io/lib/ruby/,
ruby,handwritten_site,https://github.com/fnando/i18n-js/tree/v4.2.4/README.md,ok,https://github.com/fnando/i18n-js/tree/v4.2.4/README.md,
ruby,handwritten_site,https://solargraph.org,ok,https://solargraph.org,
ruby,handwritten_site,http://www.kuwata-lab.com/kwalify/,error_500,http://www.kuwata-lab.com/kwalify/,
ruby,handwritten_site,https://github.com/ruby-next/ruby-next/blob/master/README.md,ok,https://github.com/ruby-next/ruby-next/blob/master/README.md,
ruby,handwritten_site,https://socketry.github.io/io-event/,ok,https://socketry.github.io/io-event/,
ruby,handwritten_site,https://dry-rb.org/gems/dry-cli,redirected,https://hanakai.org/learn/dry/dry-cli/v1.1,now on hanakai.org
ruby,handwritten_site,https://docs.rubocop.org/rubocop-minitest/0.40,not_found,https://docs.rubocop.org/rubocop-minitest/0.40,HTTP 404
ruby,handwritten_site,https://dev.gitlab.org/gitlab/gitlab-license,ok,https://dev.gitlab.org/users/sign_in,
ruby,handwritten_site,http://developer.rackspace.com,redirected,https://docs.rackspace.com:443/,now on docs.rackspace.com:443
ruby,handwritten_site,http://sinatrarb.com/contrib/,ok,https://sinatrarb.com/contrib/,
ruby,handwritten_site,http://lukaszwrobel.pl/blog/math-parser-part-3-implementation,ok,https://lukaszwrobel.pl/blog/math-parser-part-3-implementation/,
ruby,handwritten_site,https://github.com/pact-foundation/pact-ruby/blob/master/README.md,ok,https://github.com/pact-foundation/pact-ruby/blob/master/README.md,
ruby,handwritten_site,http://rubyforge.org/projects/krb5-auth/,not_found,http://rubyforge.org/projects/krb5-auth/,HTTP 404
ruby,handwritten_site,http://docs.datadoghq.com/guides/chef/#deployhandler,not_found,http://docs.datadoghq.com/guides/chef/#deployhandler,HTTP 404
ruby,handwritten_site,https://logger.rocketjob.io,redirected,https://logger.reidmorrison.com/,now on logger.reidmorrison.com
ruby,handwritten_site,https://shopify.github.io/ruby-lsp/,ok,https://shopify.github.io/ruby-lsp/,
ruby,handwritten_site,https://www.ripaglobal.com/,unreachable,https://www.ripaglobal.com/,domain does not resolve
ruby,handwritten_site,https://oxidize-rb.github.io/rb-sys/,redirected,https://oxidize-rb.org/,now on oxidize-rb.org
ruby,handwritten_site,https://github.com/omniauth/omniauth_openid_connect/tree/v0.8.0#readme,ok,https://github.com/omniauth/omniauth_openid_connect/tree/v0.8.0#readme,
ruby,handwritten_site,https://graphql-docs.bcodes.me,ok,https://graphql-docs.bcodes.me,
ruby,handwritten_site,http://haml.info,ok,https://haml.info/,
ruby,handwritten_site,http://compass-style.org/reference/compass/,ok,https://compass-style.org/,
ruby,handwritten_site,http://docs.seattlerb.org/flay/,ok,http://docs.seattlerb.org/flay/,
ruby,handwritten_site,https://airbrake.io,ok,https://www.airbrake.io/,
ruby,handwritten_site,https://dry-rb.org/gems/dry-monads,redirected,https://hanakai.org/learn/dry/dry-monads/v1.8,now on hanakai.org
ruby,handwritten_site,https://cucumber.io/docs,ok,https://cucumber.io/docs/,
ruby,handwritten_site,https://www.phusionpassenger.com/docs/,ok,https://www.phusionpassenger.com/docs/,
ruby,handwritten_site,https://googleapis.dev/ruby/google-apis-compute_v1/v0.153.0,not_found,https://googleapis.dev/ruby/google-apis-compute_v1/v0.153.0,HTTP 404
ruby,handwritten_site,https://googleapis.dev/ruby/google-apis-dns_v1/v0.55.0,not_found,https://googleapis.dev/ruby/google-apis-dns_v1/v0.55.0,HTTP 404
ruby,handwritten_site,https://googleapis.dev/ruby/google-apis-monitoring_v3/v0.85.0,not_found,https://googleapis.dev/ruby/google-apis-monitoring_v3/v0.85.0,HTTP 404
ruby,handwritten_site,https://googleapis.dev/ruby/google-apis-pubsub_v1/v0.70.0,not_found,https://googleapis.dev/ruby/google-apis-pubsub_v1/v0.70.0,HTTP 404
ruby,handwritten_site,http://flori.github.com/amatch/doc/index.html,unreachable,http://flori.github.com/amatch/doc/index.html,domain does not resolve
ruby,handwritten_site,https://googleapis.dev/ruby/google-apis-sqladmin_v1beta4/v0.104.0,not_found,https://googleapis.dev/ruby/google-apis-sqladmin_v1beta4/v0.104.0,HTTP 404
