rank,name,downloads,cumulative_downloads,cumulative_share_pct
2346,EFCore.BulkExtensions.Core,19573656,971393221268,94.7588
2347,HotChocolate.Features,19559147,971412780415,94.7607
2348,Volo.Abp.Caching,19555742,971432336157,94.7626
2349,runtime.ubuntu.14.04-x64.Microsoft.NETCore.DotNetHostResolver,19555224,971451891381,94.7645
2350,PactNet,19548308,971471439689,94.7664
2351,Azure.Provisioning,19530637,971490970326,94.7683
2352,runtime.ubuntu.14.04-x64.Microsoft.NETCore.DotNetHost,19525972,971510496298,94.7702
2353,Microsoft.Testing.Extensions.TrxReport,19518610,971530014908,94.7721
2354,NetEscapades.Configuration.Yaml,19518344,971549533252,94.774
2355,Volo.Abp.Serialization,19513148,971569046400,94.7759
2356,Optional,19508587,971588554987,94.7778
2357,Microsoft.CrmSdk.Workflow,19493845,971608048832,94.7797
2358,Colorful.Console,19487979,971627536811,94.7816
2359,Microsoft.Reactive.Testing,19468251,971647005062,94.7835
2360,Npgsql.EntityFrameworkCore.PostgreSQL.NetTopologySuite,19460426,971666465488,94.7854
2361,ReactiveUI,19454552,971685920040,94.7873
2362,SixLabors.ImageSharp.Web,19430367,971705350407,94.7892
2363,Microsoft.Identity.Client.Broker,19396463,971724746870,94.7911
2364,IronSoftware.System.Drawing,19385141,971744132011,94.793
2365,ConcurrentHashSet,19381164,971763513175,94.7949
2366,Microsoft.Azure.Devices,19358026,971782871201,94.7968
2367,coverlet.console,19337338,971802208539,94.7987
2368,PreMailer.Net,19336093,971821544632,94.8006
2369,AspectInjector,19324035,971840868667,94.8025
2370,EFCore.BulkExtensions.SqlServer,19316309,971860184976,94.8043
2371,Google.Cloud.Firestore.V1,19314198,971879499174,94.8062
2372,Xamarin.Android.Support.Vector.Drawable,19309886,971898809060,94.8081
2373,Google.Cloud.Firestore,19309108,971918118168,94.81
2374,DotNetOpenAuth.OpenId.Core,19302564,971937420732,94.8119
2375,Nuget.Core,19268758,971956689490,94.8137
2376,Aspire.Hosting.Orchestration.linux-x64,19236491,971975925981,94.8156
2377,Serilog.Sinks.ColoredConsole,19232805,971995158786,94.8175
2378,NServiceBus.Newtonsoft.Json,19228935,972014387721,94.8194
2379,Ardalis.Specification,19227594,972033615315,94.8213
2380,Microsoft.VisualStudio.Composition.NetFxAttributes,19186024,972052801339,94.8231
2381,DotNet.Glob,19171926,972071973265,94.825
2382,JavaScriptEngineSwitcher.Core,19117225,972091090490,94.8269
2383,Microsoft.Management.Infrastructure.CimCmdlets,19104631,972110195121,94.8287
2384,DeepEqual,19100676,972129295797,94.8306
2385,OpenTelemetry.Contrib.Instrumentation.AWS,19094862,972148390659,94.8324
2386,DotNetOpenAuth.OAuth.Core,18995333,972167385992,94.8343
2387,Marten,18995072,972186381064,94.8362
2388,Microsoft.ClearScript.V8,18957922,972205338986,94.838
2389,Aspire.Dashboard.Sdk.linux-x64,18956571,972224295557,94.8399
2390,JUnitTestLogger,18953274,972243248831,94.8417
2391,CData.Xero,18948871,972262197702,94.8436
2392,AWSSDK.Neptune,18947463,972281145165,94.8454
2393,DevExtreme.AspNet.Data,18861909,972300007074,94.8472
2394,runtime.ubuntu.14.04-x64.runtime.native.System.Security.Cryptography,18852051,972318859125,94.8491
2395,MagicOnion,18819443,972337678568,94.8509
2396,FirebirdSql.Data.FirebirdClient,18812687,972356491255,94.8527
2397,Google.Apis.Compute.v1,18792266,972375283521,94.8546
2398,Serilog.Enrichers.Context,18780482,972394064003,94.8564
2399,MinVer,18760277,972412824280,94.8582
2400,NetEscapades.AspNetCore.SecurityHeaders,18735678,972431559958,94.8601
2401,Microsoft.ML.OnnxRuntime.Gpu.Linux,18731184,972450291142,94.8619
2402,Microsoft.Azure.Storage.File,18714738,972469005880,94.8637
2403,Microsoft.AspNetCore.Hosting.WindowsServices,18710544,972487716424,94.8656
2404,SharpDX.DXGI,18684674,972506401098,94.8674
2405,DotNetOpenAuth.OpenId.RelyingParty,18680667,972525081765,94.8692
2406,MongoDB.Bson.signed,18649552,972543731317,94.871
2407,DotNetOpenAuth.OAuth.Consumer,18608576,972562339893,94.8728
2408,CSharpier,18606687,972580946580,94.8746
2409,FlexLabs.EntityFrameworkCore.Upsert,18495411,972599441991,94.8764
2410,Tavis.UriTemplates,18418136,972617860127,94.8782
2411,WinSCP,18407238,972636267365,94.88
2412,SecurityCodeScan.VS2019,18395565,972654662930,94.8818
2413,Microsoft.Build.CentralPackageVersions,18383011,972673045941,94.8836
2414,DynamicExpresso.Core,18366368,972691412309,94.8854
2415,AngleSharp.Diffing,18309949,972709722258,94.8872
2416,System.Waf.Core,18302896,972728025154,94.889
2417,Tomlyn.Signed,18302844,972746327998,94.8908
2418,System.Waf.Wpf,18238775,972764566773,94.8926
2419,Microsoft.AspNet.WebApi.Tracing,18214779,972782781552,94.8943
2420,GoogleGson,18211449,972800993001,94.8961
2421,GraphQL.Client.Serializer.SystemTextJson,18210544,972819203545,94.8979
2422,Xamarin.Forms.Maps,18187354,972837390899,94.8997
2423,ISO3166,18155535,972855546434,94.9014
2424,XeroAPI.Net,18138344,972873684778,94.9032
2425,Unicorn,18133810,972891818588,94.905
2426,Xamarin.FFImageLoading.Transformations,18130065,972909948653,94.9067
2427,SmartFormat.Net,18114790,972928063443,94.9085
2428,Autofac.Owin,18051703,972946115146,94.9103
2429,SerilogAnalyzer,18018654,972964133800,94.912
2430,Microsoft.NETCore.App.Runtime.osx-arm64,18011349,972982145149,94.9138
2431,HotChocolate.Types.Queries,17954438,973000099587,94.9155
2432,Ninject.Extensions.Factory,17917463,973018017050,94.9173
2433,Microsoft.Azure.DurableTask.ApplicationInsights,17907028,973035924078,94.919
2434,WebSocket4Net,17897993,973053822071,94.9208
2435,Weasel.Core,17890858,973071712929,94.9225
2436,Volo.Abp.Http,17883098,973089596027,94.9243
2437,Dapper.StrongName,17854996,973107451023,94.926
2438,Volo.Abp.DistributedLocking.Abstractions,17851952,973125302975,94.9277
2439,NATS.Client,17822926,973143125901,94.9295
2440,Xamarin.AndroidX.Lifecycle.ViewModel.Ktx,17812573,973160938474,94.9312
2441,Microsoft.ClearScript.Core,17807773,973178746247,94.933
2442,StrawberryShake.Resources,17798093,973196544340,94.9347
2443,Xamarin.AndroidX.Legacy.Support.V4,17777755,973214322095,94.9364
2444,HotChocolate.Types.Errors,17775073,973232097168,94.9382
2445,OpenIddict.Client,17770964,973249868132,94.9399
2446,Microsoft.Extensions.Validation,17767956,973267636088,94.9416
2447,Amazon.Lambda.DynamoDBEvents,17763582,973285399670,94.9434
2448,Microsoft.Windows.SDK.BuildTools,17760217,973303159887,94.9451
2449,HotChocolate.CostAnalysis,17758643,973320918530,94.9468
2450,Microsoft.SemanticKernel.Connectors.OpenAI,17700993,973338619523,94.9486
2451,StrawberryShake.Core,17693924,973356313447,94.9503
2452,xunit.v3.core,17678158,973373991605,94.952
2453,Autofac.Configuration,17674698,973391666303,94.9537
2454,Xamarin.Firebase.Common,17673264,973409339567,94.9555
2455,AWS.Logger.AspNetCore,17656352,973426995919,94.9572
2456,NUnit.Runners,17651612,973444647531,94.9589
2457,Microsoft.EntityFrameworkCore.SqlServer.Design,17637382,973462284913,94.9606
2458,Umbraco.Cms.Web.Website,17606200,973479891113,94.9623
2459,Umbraco.Cms.PublishedCache.NuCache,17604293,973497495406,94.9641
2460,GraphQL.SystemTextJson,17604233,973515099639,94.9658
2461,Xamarin.AndroidX.Lifecycle.Runtime.Ktx,17595987,973532695626,94.9675
2462,Xamarin.Android.Support.v7.RecyclerView,17587930,973550283556,94.9692
2463,MimeTypes,17586832,973567870388,94.9709
2464,Z.EntityFramework.Plus.EF6,17569498,973585439886,94.9726
2465,Microsoft.NETCore.App.Host.osx-arm64,17561068,973603000954,94.9743
2466,Foundatio,17551939,973620552893,94.9761
2467,itext7.commons,17542044,973638094937,94.9778
2468,Google.Apis.Admin.Directory.directory_v1,17518357,973655613294,94.9795
2469,dotnet-trace,17513647,973673126941,94.9812
2470,OpenIddict.Client.SystemNetHttp,17485730,973690612671,94.9829
2471,CommunityToolkit.Diagnostics,17484210,973708096881,94.9846
2472,Amazon.CDK.CXAPI,17482054,973725578935,94.9863
2473,MassTransit.Quartz,17469841,973743048776,94.988
2474,Roslynator.Formatting.Analyzers,17433665,973760482441,94.9897
2475,Cake.FileHelpers,17428769,973777911210,94.9914
2476,EnvDTE,17412964,973795324174,94.9931
2477,Npgsql.DependencyInjection,17408257,973812732431,94.9948
2478,PolySharp,17393697,973830126128,94.9965
2479,Xamarin.AndroidX.Activity.Ktx,17393494,973847519622,94.9982
2480,Xamarin.Android.Arch.Lifecycle.Common,17382713,973864902335,94.9999
2481,itext.bouncy-castle-adapter,17380539,973882282874,95.0016
