registry,link_type,url,status,final_url,note
csharp,homepage,https://github.com/aws/aws-lambda-dotnet,ok,https://github.com/aws/aws-lambda-dotnet,
csharp,homepage,https://github.com/antlr/antlrcs,ok,https://github.com/antlr/antlrcs,
csharp,homepage,https://github.com/Azure/azure-sdk-for-net/blob/Azure.Extensions.AspNetCore.Configuration.Secrets_1.5.2/sdk/extensions/Azure.Extensions.AspNetCore.Configuration.Secrets/README.md,ok,https://github.com/Azure/azure-sdk-for-net/blob/Azure.Extensions.AspNetCore.Configuration.Secrets_1.5.2/sdk/extensions/Azure.Extensions.AspNetCore.Configuration.Secrets/README.md,
csharp,homepage,https://github.com/aspnet/RoslynCodeDomProvider,ok,https://github.com/aspnet/RoslynCodeDomProvider,
csharp,homepage,https://github.com/NLog/NLog.Web,ok,https://github.com/NLog/NLog.Web,
csharp,homepage,https://github.com/starkbank/ecdsa-dotnet,ok,https://github.com/starkbank/ecdsa-dotnet,
csharp,homepage,https://github.com/Azure/azure-sdk-for-net/blob/Azure.Messaging.EventGrid_5.0.0/sdk/eventgrid/Azure.Messaging.EventGrid/README.md,ok,https://github.com/Azure/azure-sdk-for-net/blob/Azure.Messaging.EventGrid_5.0.0/sdk/eventgrid/Azure.Messaging.EventGrid/README.md,
csharp,homepage,https://github.com/microsoft/FeatureManagement-Dotnet,ok,https://github.com/microsoft/FeatureManagement-Dotnet,
csharp,homepage,https://github.com/Azure/azure-sdk-for-net/blob/Azure.Data.AppConfiguration_1.11.1/sdk/appconfiguration/Azure.Data.AppConfiguration/README.md,ok,https://github.com/Azure/azure-sdk-for-net/blob/Azure.Data.AppConfiguration_1.11.1/sdk/appconfiguration/Azure.Data.AppConfiguration/README.md,
csharp,homepage,https://github.com/microsoft/MSBuildLocator,ok,https://github.com/microsoft/MSBuildLocator,
csharp,homepage,https://github.com/Azure/AppConfiguration,ok,https://github.com/Azure/AppConfiguration,
csharp,homepage,https://github.com/Polly-Contrib/Polly.Contrib.WaitAndRetry,ok,https://github.com/Polly-Contrib/Polly.Contrib.WaitAndRetry,
csharp,homepage,https://github.com/StephenCleary/Deque,ok,https://github.com/StephenCleary/Deque,
csharp,homepage,https://github.com/Xabaril/AspNetCore.Diagnostics.HealthChecks,ok,https://github.com/Xabaril/AspNetCore.Diagnostics.HealthChecks,
csharp,homepage,https://github.com/AzureAD/microsoft-identity-abstractions-for-dotnet,ok,https://github.com/AzureAD/microsoft-identity-abstractions-for-dotnet,
csharp,homepage,https://github.com/nunit/nunit.analyzers,ok,https://github.com/nunit/nunit.analyzers,
csharp,homepage,https://github.com/serilog-contrib/serilog-sinks-applicationinsights,ok,https://github.com/serilog-contrib/serilog-sinks-applicationinsights,
csharp,homepage,https://github.com/Azure/azure-sdk-for-net/blob/Microsoft.Azure.ServiceBus_5.2.0/sdk/servicebus/Microsoft.Azure.ServiceBus/README.md,ok,https://github.com/Azure/azure-sdk-for-net/blob/Microsoft.Azure.ServiceBus_5.2.0/sdk/servicebus/Microsoft.Azure.ServiceBus/README.md,
csharp,homepage,https://github.com/sshnet/Cryptography/,ok,https://github.com/sshnet/Cryptography/,
csharp,homepage,https://github.com/dotnet/symreader,ok,https://github.com/dotnet/symreader,
csharp,homepage,https://github.com/serilog/serilog-expressions,ok,https://github.com/serilog/serilog-expressions,
csharp,homepage,https://github.com/serilog/serilog-sinks-seq,ok,https://github.com/serilog/serilog-sinks-seq,
csharp,homepage,https://github.com/kubernetes-client/csharp,ok,https://github.com/kubernetes-client/csharp,
csharp,homepage,https://github.com/VerifyTests/DiffEngine,ok,https://github.com/VerifyTests/DiffEngine,
csharp,homepage,https://github.com/TestableIO/System.IO.Abstractions,ok,https://github.com/TestableIO/System.IO.Abstractions,
csharp,homepage,https://github.com/VerifyTests/EmptyFiles,ok,https://github.com/VerifyTests/EmptyFiles,
csharp,homepage,https://github.com/MiloszKrajewski/K4os.Compression.LZ4,ok,https://github.com/MiloszKrajewski/K4os.Compression.LZ4,
csharp,homepage,https://github.com/davidebbo/WebActivator,ok,https://github.com/davidebbo/WebActivator,
csharp,homepage,https://github.com/Azure/azure-sdk-for-net/blob/Azure.Data.Tables_12.12.0/sdk/tables/Azure.Data.Tables/README.md,ok,https://github.com/Azure/azure-sdk-for-net/blob/Azure.Data.Tables_12.12.0/sdk/tables/Azure.Data.Tables/README.md,
csharp,homepage,https://github.com/manuc66/JsonSubTypes,ok,https://github.com/manuc66/JsonSubTypes,
csharp,homepage,https://github.com/Microsoft/dotnet/tree/master/releases/reference-assemblies,ok,https://github.com/Microsoft/dotnet/tree/main/releases/reference-assemblies,
csharp,homepage,https://github.com/PomeloFoundation/Pomelo.EntityFrameworkCore.MySql,ok,https://github.com/PomeloFoundation/Pomelo.EntityFrameworkCore.MySql,
csharp,homepage,https://github.com/twilio/twilio-csharp,ok,https://github.com/twilio/twilio-csharp,
csharp,homepage,https://github.com/serilog-contrib/serilog-sinks-elasticsearch,ok,https://github.com/serilog-contrib/serilog-sinks-elasticsearch,
csharp,homepage,https://github.com/danm-de/Fractions,ok,https://github.com/danm-de/Fractions,
csharp,homepage,https://github.com/dotnet/fsharp,ok,https://github.com/dotnet/fsharp,
csharp,homepage,https://github.com/mganss/HtmlSanitizer,ok,https://github.com/mganss/HtmlSanitizer,
csharp,homepage,https://github.com/google/google-api-dotnet-client,ok,https://github.com/google/google-api-dotnet-client,
csharp,homepage,https://github.com/GitTools/GitVersion,ok,https://github.com/GitTools/GitVersion,
csharp,homepage,https://github.com/unitycontainer/unity,ok,https://github.com/unitycontainer/unity,
csharp,homepage,https://github.com/Handlebars-Net,ok,https://github.com/Handlebars-Net,
csharp,homepage,https://github.com/dotnet/dotnet,ok,https://github.com/dotnet/dotnet,
csharp,homepage,https://github.com/Microsoft/perfview,ok,https://github.com/Microsoft/perfview,
csharp,homepage,https://github.com/mattfrear/Swashbuckle.AspNetCore.Filters,ok,https://github.com/mattfrear/Swashbuckle.AspNetCore.Filters,
csharp,homepage,https://github.com/Azure/azure-sdk-for-net/blob/Azure.Security.KeyVault.Keys_4.10.0/sdk/keyvault/Azure.Security.KeyVault.Keys/README.md,ok,https://github.com/Azure/azure-sdk-for-net/blob/Azure.Security.KeyVault.Keys_4.10.0/sdk/keyvault/Azure.Security.KeyVault.Keys/README.md,
csharp,homepage,https://github.com/googleapis/google-cloud-dotnet,ok,https://github.com/googleapis/google-cloud-dotnet,
csharp,homepage,https://github.com/danielpalme/ReportGenerator,ok,https://github.com/danielpalme/ReportGenerator,
csharp,homepage,https://github.com/dotnet/diagnostics,ok,https://github.com/dotnet/diagnostics,
csharp,homepage,https://github.com/Microsoft/vs-validation,ok,https://github.com/Microsoft/vs-validation,
csharp,homepage,https://github.com/newrelic/newrelic-dotnet-agent,ok,https://github.com/newrelic/newrelic-dotnet-agent,
csharp,homepage,https://github.com/aspnet/AspNetIdentity,ok,https://github.com/aspnet/AspNetIdentity,
csharp,homepage,https://github.com/ExcelDataReader/ExcelDataReader,ok,https://github.com/ExcelDataReader/ExcelDataReader,
csharp,homepage,https://github.com/unitycontainer/commonservicelocator,ok,https://github.com/unitycontainer/commonservicelocator,
csharp,homepage,https://github.com/spekt/testlogger,ok,https://github.com/spekt/testlogger,
csharp,homepage,https://github.com/jbevain/cecil/,ok,https://github.com/jbevain/cecil/,
csharp,homepage,https://github.com/twcclegg/libphonenumber-csharp,ok,https://github.com/twcclegg/libphonenumber-csharp,
csharp,homepage,https://github.com/Azure/azure-sdk-for-net/blob/Azure.Messaging.EventHubs_5.12.2/sdk/eventhub/Azure.Messaging.EventHubs/README.md,ok,https://github.com/Azure/azure-sdk-for-net/blob/Azure.Messaging.EventHubs_5.12.2/sdk/eventhub/Azure.Messaging.EventHubs/README.md,
csharp,homepage,https://github.com/RicoSuter/NSwag,ok,https://github.com/RicoSuter/NSwag,
csharp,homepage,https://github.com/cucumber/gherkin,ok,https://github.com/cucumber/gherkin,
csharp,homepage,https://github.com/MiloszKrajewski/K4os.Hash.xxHash,ok,https://github.com/MiloszKrajewski/K4os.Hash.xxHash,
csharp,homepage,https://github.com/stripe/stripe-dotnet,ok,https://github.com/stripe/stripe-dotnet,
csharp,homepage,https://github.com/chrishaly/bc-csharp,ok,https://github.com/chrishaly/bc-csharp,
csharp,homepage,https://github.com/dotnet/command-line-api,ok,https://github.com/dotnet/command-line-api,
csharp,homepage,https://github.com/launchdarkly/dotnet-eventsource,ok,https://github.com/launchdarkly/dotnet-eventsource,
csharp,homepage,https://github.com/json-everything/json-everything,ok,https://github.com/json-everything/json-everything,
csharp,homepage,https://github.com/benaadams/Ben.Demystifier,ok,https://github.com/benaadams/Ben.Demystifier,
csharp,homepage,https://github.com/jwt-dotnet/jwt,ok,https://github.com/jwt-dotnet/jwt,
csharp,homepage,https://github.com/Fody/Fody,ok,https://github.com/Fody/Fody,
csharp,homepage,https://github.com/NetTopologySuite/NetTopologySuite.IO.SqlServerBytes,ok,https://github.com/NetTopologySuite/NetTopologySuite.IO.SqlServerBytes,
csharp,homepage,https://github.com/Azure/azure-sdk-for-net/blob/Microsoft.Azure.WebJobs.Extensions.ServiceBus_5.17.0/sdk/servicebus/Microsoft.Azure.WebJobs.Extensions.ServiceBus/README.md,ok,https://github.com/Azure/azure-sdk-for-net/blob/Microsoft.Azure.WebJobs.Extensions.ServiceBus_5.17.0/sdk/servicebus/Microsoft.Azure.WebJobs.Extensions.ServiceBus/README.md,
csharp,homepage,https://github.com/Microsoft/clrmd,ok,https://github.com/Microsoft/clrmd,
csharp,homepage,https://github.com/dotnet/sdk,ok,https://github.com/dotnet/sdk,
csharp,homepage,https://github.com/domaindrivendev/Swashbuckle,ok,https://github.com/domaindrivendev/Swashbuckle,
csharp,homepage,https://github.com/ServiceStack/ServiceStack,ok,https://github.com/ServiceStack/ServiceStack,
csharp,homepage,https://github.com/StackExchange/StackExchange.Redis/,ok,https://github.com/StackExchange/StackExchange.Redis/,
csharp,homepage,https://github.com/scottksmith95/LINQKit,ok,https://github.com/scottksmith95/LINQKit,
csharp,homepage,https://github.com/OData/AspNetCoreOData,ok,https://github.com/OData/AspNetCoreOData,
csharp,homepage,https://github.com/jsakamoto/nupkg-selenium-webdriver-chromedriver/,ok,https://github.com/jsakamoto/nupkg-selenium-webdriver-chromedriver/,
csharp,homepage,https://github.com/nhibernate/iesi.collections,ok,https://github.com/nhibernate/iesi.collections,
csharp,homepage,https://github.com/Azure/azure-sdk-for-net/blob/Azure.ResourceManager_1.14.0/sdk/resourcemanager/Azure.ResourceManager/README.md,ok,https://github.com/Azure/azure-sdk-for-net/blob/Azure.ResourceManager_1.14.0/sdk/resourcemanager/Azure.ResourceManager/README.md,
csharp,homepage,https://github.com/launchdarkly/dotnet-core,ok,https://github.com/launchdarkly/dotnet-core,
csharp,homepage,https://github.com/Azure/azure-sdk-for-net/blob/Azure.Monitor.OpenTelemetry.Exporter_1.8.3/sdk/monitor/Azure.Monitor.OpenTelemetry.Exporter/README.md,ok,https://github.com/Azure/azure-sdk-for-net/blob/Azure.Monitor.OpenTelemetry.Exporter_1.8.3/sdk/monitor/Azure.Monitor.OpenTelemetry.Exporter/README.md,
csharp,homepage,https://github.com/jbest84/NUglify,ok,https://github.com/jbest84/NUglify,
csharp,homepage,https://github.com/dotnet/BenchmarkDotNet,ok,https://github.com/dotnet/BenchmarkDotNet,
csharp,homepage,https://github.com/MapsterMapper/Mapster,ok,https://github.com/MapsterMapper/Mapster,
csharp,homepage,https://github.com/AndreyAkinshin/perfolizer,ok,https://github.com/AndreyAkinshin/perfolizer,
csharp,homepage,https://github.com/dotnet/yarp,ok,https://github.com/dotnet/yarp,
csharp,homepage,https://github.com/dotnet/roslyn-analyzers,ok,https://github.com/dotnet/roslyn-analyzers,
csharp,homepage,https://github.com/octokit/octokit.net,ok,https://github.com/octokit/octokit.net,
csharp,homepage,https://github.com/haf/DotNetZip.Semverd,ok,https://github.com/haf/DotNetZip.Semverd,
csharp,homepage,https://github.com/dvsekhvalnov/jose-jwt,ok,https://github.com/dvsekhvalnov/jose-jwt,
csharp,homepage,https://github.com/Azure/azure-sdk-for-net/blob/Azure.Storage.Files.Shares_12.27.1/sdk/storage/Azure.Storage.Files.Shares/README.md,ok,https://github.com/Azure/azure-sdk-for-net/blob/Azure.Storage.Files.Shares_12.27.1/sdk/storage/Azure.Storage.Files.Shares/README.md,
csharp,homepage,https://github.com/microsoft/microsoft-ui-xaml,ok,https://github.com/microsoft/microsoft-ui-xaml,
csharp,homepage,https://github.com/madelson/DistributedLock,ok,https://github.com/madelson/DistributedLock,
csharp,homepage,https://github.com/WalkerCodeRanger/semver,ok,https://github.com/WalkerCodeRanger/semver,
csharp,homepage,https://github.com/mcintyre321/OneOf/,ok,https://github.com/mcintyre321/OneOf/,
csharp,homepage,https://github.com/icedland/iced,ok,https://github.com/icedland/iced,
csharp,homepage,https://github.com/microsoft/vs-solutionpersistence,ok,https://github.com/microsoft/vs-solutionpersistence,
csharp,homepage,https://github.com/openai/openai-dotnet/tree/OpenAI_2.13.0,ok,https://github.com/openai/openai-dotnet/tree/OpenAI_2.13.0,
csharp,homepage,https://github.com/HangfireIO/Cronos,ok,https://github.com/HangfireIO/Cronos,
csharp,homepage,https://github.com/scottjehl/Respond,ok,https://github.com/scottjehl/Respond,
csharp,homepage,https://github.com/mgravell/fast-member,ok,https://github.com/mgravell/fast-member,
csharp,homepage,https://github.com/microsoft/playwright-dotnet,ok,https://github.com/microsoft/playwright-dotnet,
csharp,homepage,https://github.com/BcryptNet/bcrypt.net,ok,https://github.com/BcryptNet/bcrypt.net,
csharp,homepage,https://github.com/AArnott/Xunit.SkippableFact,ok,https://github.com/AArnott/Xunit.SkippableFact,
csharp,homepage,https://github.com/alastairtree/LazyCache,ok,https://github.com/alastairtree/LazyCache,
csharp,homepage,https://github.com/dlemstra/Magick.NET,ok,https://github.com/dlemstra/Magick.NET,
csharp,homepage,https://github.com/robinrodricks/FluentFTP,ok,https://github.com/robinrodricks/FluentFTP,
csharp,homepage,https://github.com/Handlebars-Net/Handlebars.Net.Helpers,ok,https://github.com/Handlebars-Net/Handlebars.Net.Helpers,
csharp,homepage,https://github.com/Azure/azure-sdk-for-net/blob/Microsoft.Azure.WebJobs.Extensions.Storage_5.3.8/sdk/storage/Microsoft.Azure.WebJobs.Extensions.Storage/README.md,ok,https://github.com/Azure/azure-sdk-for-net/blob/Microsoft.Azure.WebJobs.Extensions.Storage_5.3.8/sdk/storage/Microsoft.Azure.WebJobs.Extensions.Storage/README.md,
csharp,homepage,https://github.com/spectreconsole/spectre.console,ok,https://github.com/spectreconsole/spectre.console,
csharp,homepage,https://github.com/ericsink/SQLitePCL.raw,ok,https://github.com/ericsink/SQLitePCL.raw,
csharp,homepage,https://github.com/OData/ModelBuilder,ok,https://github.com/OData/ModelBuilder,
csharp,homepage,https://github.com/neuecc/Utf8Json/,ok,https://github.com/neuecc/Utf8Json/,
csharp,homepage,https://github.com/SixLabors/ImageSharp.Drawing,ok,https://github.com/SixLabors/ImageSharp.Drawing,
csharp,homepage,https://github.com/serilog/serilog-sinks-opentelemetry,ok,https://github.com/serilog/serilog-sinks-opentelemetry,
csharp,homepage,https://github.com/wiremock/WireMock.Net,ok,https://github.com/wiremock/WireMock.Net,
csharp,homepage,https://github.com/cucumber/messages,ok,https://github.com/cucumber/messages,
csharp,homepage,https://github.com/Azure/azure-sdk-for-net/blob/Azure.AI.OpenAI_2.1.0/sdk/openai/Azure.AI.OpenAI/README.md,ok,https://github.com/Azure/azure-sdk-for-net/blob/Azure.AI.OpenAI_2.1.0/sdk/openai/Azure.AI.OpenAI/README.md,
csharp,homepage,https://github.com/fluentmigrator/fluentmigrator/wiki,not_found,https://github.com/fluentmigrator/fluentmigrator/wiki,wiki disabled
csharp,homepage,https://github.com/JSkimming/Castle.Core.AsyncInterceptor,ok,https://github.com/JSkimming/Castle.Core.AsyncInterceptor,
csharp,homepage,https://github.com/ardalis/guardclauses,ok,https://github.com/ardalis/guardclauses,
csharp,homepage,https://github.com/micjahn/ZXing.Net/,ok,https://github.com/micjahn/ZXing.Net/,
csharp,homepage,https://github.com/jmespath-community/csharp-jmespath,ok,https://github.com/jmespath-community/csharp-jmespath,
csharp,homepage,https://github.com/9ee1/Capstone.NET,ok,https://github.com/9ee1/Capstone.NET,
csharp,homepage,https://github.com/Azure/azure-sdk-for-net/blob/Azure.Extensions.AspNetCore.DataProtection.Blobs_1.5.4/sdk/extensions/Azure.Extensions.AspNetCore.DataProtection.Blobs/README.md,ok,https://github.com/Azure/azure-sdk-for-net/blob/Azure.Extensions.AspNetCore.DataProtection.Blobs_1.5.4/sdk/extensions/Azure.Extensions.AspNetCore.DataProtection.Blobs/README.md,
csharp,homepage,https://github.com/serilog/serilog-formatting-compact-reader,ok,https://github.com/serilog/serilog-formatting-compact-reader,
csharp,homepage,https://github.com/Azure/azure-libraries-for-net,ok,https://github.com/Azure/azure-libraries-for-net,
csharp,homepage,https://github.com/stefanprodan/AspNetCoreRateLimit,ok,https://github.com/stefanprodan/AspNetCoreRateLimit,
csharp,homepage,https://github.com/sebastienros/fluid,ok,https://github.com/sebastienros/fluid,
csharp,homepage,https://github.com/serilog/serilog-settings-appsettings,ok,https://github.com/serilog/serilog-settings-appsettings,
csharp,homepage,https://github.com/ua-parser/uap-csharp,ok,https://github.com/ua-parser/uap-csharp,
csharp,homepage,https://github.com/Azure/azure-sdk-for-net/blob/Azure.Search.Documents_12.0.0/sdk/search/Azure.Search.Documents/README.md,ok,https://github.com/Azure/azure-sdk-for-net/blob/Azure.Search.Documents_12.0.0/sdk/search/Azure.Search.Documents/README.md,
csharp,homepage,https://github.com/datalust/superpower,ok,https://github.com/datalust/superpower,
csharp,homepage,https://github.com/ekmsystems/serilog-enrichers-correlation-id,ok,https://github.com/ekmsystems/serilog-enrichers-correlation-id,
csharp,homepage,https://github.com/JetBrains/teamcity-event-listener,ok,https://github.com/JetBrains/teamcity-event-listener,
csharp,homepage,https://github.com/ZiggyCreatures/FusionCache,ok,https://github.com/ZiggyCreatures/FusionCache,
csharp,homepage,https://github.com/antlr/antlr4,ok,https://github.com/antlr/antlr4,
csharp,homepage,https://github.com/rajanadar/VaultSharp,ok,https://github.com/rajanadar/VaultSharp,
csharp,homepage,https://github.com/PowerShell/PowerShell,ok,https://github.com/PowerShell/PowerShell,
csharp,homepage,https://github.com/mmanela/diffplex/,ok,https://github.com/mmanela/diffplex/,
csharp,homepage,https://github.com/djluck/prometheus-net.DotNetRuntime,ok,https://github.com/djluck/prometheus-net.DotNetRuntime,
csharp,homepage,https://github.com/reactiveui/splat/,ok,https://github.com/reactiveui/splat/,
csharp,homepage,https://github.com/kspearrin/Otp.NET,ok,https://github.com/kspearrin/Otp.NET,
csharp,homepage,https://github.com/duendesoftware/foss,ok,https://github.com/duendesoftware/foss,
csharp,homepage,https://github.com/AutoMapper/Automapper.Collection,ok,https://github.com/AutoMapper/Automapper.Collection,
csharp,homepage,https://github.com/AArnott/Nerdbank.Streams,ok,https://github.com/dotnet/Nerdbank.Streams,
csharp,homepage,https://github.com/hardkoded/puppeteer-sharp,ok,https://github.com/hardkoded/puppeteer-sharp,
csharp,homepage,https://github.com/Microsoft/XamlBehaviorsWpf,ok,https://github.com/Microsoft/XamlBehaviorsWpf,
csharp,homepage,https://github.com/Azure/azure-sdk-for-net/blob/Microsoft.Azure.EventHubs_4.3.2/sdk/eventhub/Microsoft.Azure.EventHubs/README.md,ok,https://github.com/Azure/azure-sdk-for-net/blob/Microsoft.Azure.EventHubs_4.3.2/sdk/eventhub/Microsoft.Azure.EventHubs/README.md,
csharp,homepage,https://github.com/Azure/azure-sdk-for-net/blob/Microsoft.Azure.Core.NewtonsoftJson_2.0.0/sdk/core/Microsoft.Azure.Core.NewtonsoftJson/README.md,ok,https://github.com/Azure/azure-sdk-for-net/blob/Microsoft.Azure.Core.NewtonsoftJson_2.0.0/sdk/core/Microsoft.Azure.Core.NewtonsoftJson/README.md,
csharp,homepage,https://github.com/snowflakedb/snowflake-connector-net,ok,https://github.com/snowflakedb/snowflake-connector-net,
csharp,homepage,https://github.com/PrismLibrary/Prism,ok,https://github.com/PrismLibrary/Prism,
csharp,homepage,https://github.com/ical-org/ical.net,ok,https://github.com/ical-org/ical.net,
csharp,homepage,https://github.com/force-net/Crc32.NET,ok,https://github.com/force-net/Crc32.NET,
csharp,homepage,https://github.com/nsubstitute/NSubstitute.Analyzers,ok,https://github.com/nsubstitute/NSubstitute.Analyzers,
csharp,homepage,https://github.com/Azure/azure-sdk-for-net/blob/Azure.Extensions.AspNetCore.DataProtection.Keys_1.6.4/sdk/extensions/Azure.Extensions.AspNetCore.DataProtection.Keys/README.md,ok,https://github.com/Azure/azure-sdk-for-net/blob/Azure.Extensions.AspNetCore.DataProtection.Keys_1.6.4/sdk/extensions/Azure.Extensions.AspNetCore.DataProtection.Keys/README.md,
csharp,homepage,https://github.com/lduchosal/ipnetwork,ok,https://github.com/lduchosal/ipnetwork,
csharp,homepage,https://github.com/ekonbenefits/impromptu-interface,ok,https://github.com/ekonbenefits/impromptu-interface,
csharp,homepage,https://github.com/dotnet/MQTTnet,ok,https://github.com/dotnet/MQTTnet,
csharp,homepage,https://github.com/mono/mono.posix,ok,https://github.com/mono/mono.posix,
csharp,homepage,https://github.com/sebastienros/jint,ok,https://github.com/sebastienros/jint,
csharp,homepage,https://github.com/nhibernate/fluent-nhibernate,ok,https://github.com/nhibernate/fluent-nhibernate,
csharp,homepage,https://github.com/maxmind/GeoIP2-dotnet,ok,https://github.com/maxmind/GeoIP2-dotnet,
csharp,homepage,https://github.com/serilog/serilog-extensions-logging-file,ok,https://github.com/serilog/serilog-extensions-logging-file,
csharp,homepage,https://github.com/dotnet/orleans,ok,https://github.com/dotnet/orleans,
csharp,homepage,https://github.com/libgit2/libgit2sharp/,ok,https://github.com/libgit2/libgit2sharp/,
csharp,homepage,https://github.com/minio/minio-dotnet,ok,https://github.com/minio/minio-dotnet,
csharp,homepage,https://github.com/perrich/Hangfire.MemoryStorage,ok,https://github.com/perrich/Hangfire.MemoryStorage,
csharp,homepage,https://github.com/UglyToad/PdfPig,ok,https://github.com/UglyToad/PdfPig,
csharp,homepage,https://github.com/PowerShell/PowerShell-Native,ok,https://github.com/PowerShell/PowerShell-Native,
csharp,homepage,https://github.com/jsakamoto/ipaddressrange/,ok,https://github.com/jsakamoto/ipaddressrange/,
csharp,homepage,https://github.com/msgpack/msgpack-cli,ok,https://github.com/msgpack/msgpack-cli,
csharp,homepage,https://github.com/duendesoftware/products,ok,https://github.com/duendesoftware/products,
csharp,homepage,https://github.com/natemcmaster/CommandLineUtils,ok,https://github.com/natemcmaster/CommandLineUtils,
csharp,homepage,https://github.com/dotnet/xdt,ok,https://github.com/dotnet/xdt,
csharp,homepage,https://github.com/ardalis/SmartEnum,ok,https://github.com/ardalis/SmartEnum,
csharp,homepage,https://github.com/CommunityToolkit/dotnet,ok,https://github.com/CommunityToolkit/dotnet,
csharp,homepage,https://github.com/Fody/PropertyChanged,ok,https://github.com/Fody/PropertyChanged,
csharp,homepage,https://github.com/Azure/azure-iot-sdk-csharp,ok,https://github.com/Azure/azure-iot-sdk-csharp,
csharp,homepage,https://github.com/serilog/serilog-filters-expressions,ok,https://github.com/serilog/serilog-filters-expressions,
csharp,homepage,https://github.com/microsoft/aspire,ok,https://github.com/microsoft/aspire,
csharp,homepage,https://github.com/microsoft/windowsappsdk,ok,https://github.com/microsoft/windowsappsdk,
csharp,homepage,https://github.com/zone117x/MimeMapping,ok,https://github.com/zone117x/MimeMapping,
csharp,homepage,https://github.com/Azure/azure-sdk-for-net/blob/Azure.Messaging.EventHubs.Processor_5.12.2/sdk/eventhub/Azure.Messaging.EventHubs.Processor/README.md,ok,https://github.com/Azure/azure-sdk-for-net/blob/Azure.Messaging.EventHubs.Processor_5.12.2/sdk/eventhub/Azure.Messaging.EventHubs.Processor/README.md,
csharp,homepage,https://github.com/Azure/azure-sdk-for-net/blob/Azure.Messaging.EventGrid.SystemEvents_1.1.0/sdk/eventgrid/Azure.Messaging.EventGrid.SystemEvents/README.md,ok,https://github.com/Azure/azure-sdk-for-net/blob/Azure.Messaging.EventGrid.SystemEvents_1.1.0/sdk/eventgrid/Azure.Messaging.EventGrid.SystemEvents/README.md,
csharp,homepage,https://github.com/aws/aws-secretsmanager-caching-net,ok,https://github.com/aws/aws-secretsmanager-caching-net,
csharp,homepage,https://github.com/Cysharp/ZString,ok,https://github.com/Cysharp/ZString,
csharp,homepage,https://github.com/Tyrrrz/CliWrap,ok,https://github.com/Tyrrrz/CliWrap,
csharp,homepage,https://github.com/praeclarum/sqlite-net,ok,https://github.com/praeclarum/sqlite-net,
csharp,homepage,https://github.com/semihokur/AsyncFixer,ok,https://github.com/semihokur/AsyncFixer,
csharp,homepage,https://github.com/Microsoft/vs-mef,ok,https://github.com/Microsoft/vs-mef,
csharp,homepage,https://github.com/dsplaisted/strongnamer,ok,https://github.com/dsplaisted/strongnamer,
csharp,homepage,https://github.com/meziantou/Meziantou.Analyzer,ok,https://github.com/meziantou/Meziantou.Analyzer,
csharp,homepage,https://github.com/Shazwazza/Examine,ok,https://github.com/Shazwazza/Examine,
csharp,homepage,https://github.com/Http-Multipart-Data-Parser/Http-Multipart-Data-Parser,ok,https://github.com/Http-Multipart-Data-Parser/HttpMultipartParser,
csharp,homepage,https://github.com/TylerBrinks/ExCSS,ok,https://github.com/TylerBrinks/ExCSS,
csharp,homepage,https://github.com/VerifyTests/Verify,ok,https://github.com/VerifyTests/Verify,
csharp,homepage,https://github.com/reactiveui/DynamicData,ok,https://github.com/reactiveui/DynamicData,
csharp,homepage,https://github.com/PowerShell/MarkdownRender,ok,https://github.com/PowerShell/MarkdownRender,
csharp,homepage,https://github.com/omar/ByteSize,ok,https://github.com/omar/ByteSize,
csharp,homepage,https://github.com/Azure/azure-sdk-for-net/blob/Azure.Storage.Files.DataLake_12.27.1/sdk/storage/Azure.Storage.Files.DataLake/README.md,ok,https://github.com/Azure/azure-sdk-for-net/blob/Azure.Storage.Files.DataLake_12.27.1/sdk/storage/Azure.Storage.Files.DataLake/README.md,
csharp,homepage,https://github.com/JetBrains/TeamCity.VSTest.TestAdapter,ok,https://github.com/JetBrains/TeamCity.VSTest.TestAdapter,
csharp,homepage,https://github.com/pengweiqhca/Xunit.DependencyInjection/tree/main/src/Xunit.DependencyInjection,ok,https://github.com/pengweiqhca/Xunit.DependencyInjection/tree/main/src/Xunit.DependencyInjection,
csharp,homepage,https://github.com/dotnet/razor,ok,https://github.com/dotnet/razor,
csharp,homepage,https://github.com/protobuf-net/protobuf-net.Grpc,ok,https://github.com/protobuf-net/protobuf-net.Grpc,
csharp,homepage,https://github.com/jamesmontemagno/PermissionsPlugin,ok,https://github.com/jamesmontemagno/PermissionsPlugin,
csharp,homepage,https://github.com/MarkCiliaVincenti/AsyncKeyedLock,ok,https://github.com/MarkCiliaVincenti/AsyncKeyedLock,
csharp,homepage,https://github.com/aritchie/userdialogs,ok,https://github.com/aritchie/userdialogs,
csharp,homepage,https://github.com/jamesmontemagno/MediaPlugin,ok,https://github.com/jamesmontemagno/MediaPlugin,
csharp,homepage,https://github.com/schotime/NPoco,ok,https://github.com/schotime/NPoco,
csharp,homepage,https://github.com/CopyText/TextCopy,ok,https://github.com/CopyText/TextCopy,
csharp,homepage,https://github.com/nblumhardt/serilog-timings,ok,https://github.com/nblumhardt/serilog-timings,
csharp,homepage,https://github.com/GeoJSON-Net/GeoJSON.Net,ok,https://github.com/GeoJSON-Net/GeoJSON.Net,
csharp,homepage,https://github.com/serilog/serilog-sinks-map,ok,https://github.com/serilog/serilog-sinks-map,
