package,version,downloads,doc_types_available,link_count,handwritten_site,tool_generated_docs,readme_in_package,docs_folder_in_package,docs_folder_files,xml_docs_in_package,github_repo,github_docs_folder,github_wiki,github_pages,homepage,changelog,registry_page,doc_coverage_pct
Enterwell.Clients.Wpf.Notifications,1.4.2,27311.0,,0,,,,,,,https://github.com/enterwell/wpf.notifications,,,,,,https://www.nuget.org/packages/Enterwell.Clients.Wpf.Notifications,
SamOatesGames.ModernUI.Xceed.Toolkit,1.0.1905191936,27114.0,,0,,,,,,,https://github.com/samoatesgames/mui.extended.toolkit,,,,,,https://www.nuget.org/packages/SamOatesGames.ModernUI.Xceed.Toolkit,
AGUI.Formatting,0.0.6,26846.0,readme; xml docs,0,,,README.md,,,lib/net10.0/AGUI.Formatting.xml,https://github.com/ag-ui-protocol/ag-ui,,,,,,https://www.nuget.org/packages/AGUI.Formatting,
AGUI.Client,0.0.6,26590.0,readme; xml docs,0,,,README.md,,,lib/net10.0/AGUI.Client.xml,https://github.com/ag-ui-protocol/ag-ui,,,,,,https://www.nuget.org/packages/AGUI.Client,
Senparc.Weixin.All,2026.8.6,26407.0,,0,,,,,,,https://github.com/jeffreysu/weixinmpsdk,,,,,,https://www.nuget.org/packages/Senparc.Weixin.All,
Optris.Icons.Avalonia.FontAwesome,12.0.7,25713.0,readme,0,,,README.md,,,,https://github.com/optris/optris.icons.avalonia,,,,,,https://www.nuget.org/packages/Optris.Icons.Avalonia.FontAwesome,
Dongle.GuidRVAGen,1.0.5,25342.0,readme; xml docs,0,,,README.md,,,lib/netstandard1.1/GuidRVAGen.Attributes.xml,https://github.com/dongle-the-gadget/guidrvagen,,,,,,https://www.nuget.org/packages/Dongle.GuidRVAGen,
MonoGame.Library.MojoShader,1.0.0.7,25277.0,readme,0,,,README.md,,,,https://github.com/monogame/monogame.library.mojoshader,,,,,,https://www.nuget.org/packages/MonoGame.Library.MojoShader,
GirCore.WebKit-6.0,0.8.1,25070.0,,0,,,,,,,https://github.com/gircore/gir.core,,,,,,https://www.nuget.org/packages/GirCore.WebKit-6.0,
Devolutions.AvaloniaTheme.Linux,2026.9.4,24908.0,readme,0,,,README.md,,,,https://github.com/devolutions/avalonia-extensions,,,,,,https://www.nuget.org/packages/Devolutions.AvaloniaTheme.Linux,
GitHubClient,1.0.15,24721.0,,0,,,,,,,https://github.com/thedillonb/githubsharp,,,,,,https://www.nuget.org/packages/GitHubClient,
Aigio.Avalonia.AppCenter.Crashes,4.5.3,24428.0,xml docs,0,,,,,,lib/net461/Microsoft.AppCenter.Crashes.xml,https://github.com/beyonddimension/appcenter-sdk-dotnet,,,,,,https://www.nuget.org/packages/Aigio.Avalonia.AppCenter.Crashes,
Aigio.Avalonia.AppCenter.Analytics,4.5.3,24264.0,xml docs,0,,,,,,lib/net461/Microsoft.AppCenter.Analytics.xml,https://github.com/beyonddimension/appcenter-sdk-dotnet,,,,,,https://www.nuget.org/packages/Aigio.Avalonia.AppCenter.Analytics,
MonoTouch.SlideoutNavigation,1.0.1,23287.0,,0,,,,,,,https://github.com/thedillonb/monotouch.slideoutnavigation,,,,,,https://www.nuget.org/packages/MonoTouch.SlideoutNavigation,
Droplex,1.7.0,23261.0,xml docs,0,,,,,,lib/netcoreapp3.1/Droplex.xml,https://github.com/jjw24/droplex,,,,,,https://www.nuget.org/packages/Droplex,
Microsoft.WindowsAzure.Management.Automation,1.0.3,23030.0,xml docs,0,,,,,,lib/portable-net45%2Bwp8%2Bwpa81%2Bwin/Microsoft.WindowsAzure.Management.Automation.xml,https://github.com/windowsazure/azure-sdk-for-net,,,,,,https://www.nuget.org/packages/Microsoft.WindowsAzure.Management.Automation,
Eto.Platform.macOS,2.11.0,22450.0,readme,0,,,build/README.txt,,,,https://github.com/picoe/eto,,,,,,https://www.nuget.org/packages/Eto.Platform.macOS,
NimblePros.SharedKernel,3.1.0,22373.0,xml docs,0,,,,,,lib/net8.0/NimblePros.SharedKernel.xml,https://github.com/nimblepros/sharedkernelsample,,,,,,https://www.nuget.org/packages/NimblePros.SharedKernel,
NotifyIcon.Windows,1.23.10209.11223,22229.0,xml docs,0,,,,,,lib/net35/System.Windows.NotifyIcon.Windows.xml,https://github.com/beyonddimension/notifyicon,,,,,,https://www.nuget.org/packages/NotifyIcon.Windows,
Microsoft.Orleans.Journaling.AzureStorage,10.3.1-alpha.1,22214.0,readme; xml docs,0,,,README.md,,,lib/net10.0/Orleans.Journaling.AzureStorage.xml,https://github.com/dotnet/orleans,,,,,,https://www.nuget.org/packages/Microsoft.Orleans.Journaling.AzureStorage,
Basic.Reference.Assemblies.Net461,1.8.11,21781.0,readme,0,,,README.md,,,,https://github.com/jaredpar/basic-reference-assemblies,,,,,,https://www.nuget.org/packages/Basic.Reference.Assemblies.Net461,
VncSharpCore,1.2.1,21550.0,readme,0,,,content/zlib.NET/readme.txt,,,,https://github.com/mremoteng/vncsharp,,,,,,https://www.nuget.org/packages/VncSharpCore,
Hydro,1.3.0,21469.0,readme; xml docs,0,,,README.md,,,lib/net6.0/Hydro.xml,https://github.com/hydrostack/hydro,,,,,,https://www.nuget.org/packages/Hydro,
MdXaml.AnimatedGif,1.27.0,21224.0,,0,,,,,,,https://github.com/whistyun/mdxaml,,,,,,https://www.nuget.org/packages/MdXaml.AnimatedGif,
MonoMod.Patcher,25.0.1,21149.0,readme; xml docs,0,,,README.md,,,lib/net6.0/MonoMod.Patcher.xml,https://github.com/monomod/monomod,,,,,,https://www.nuget.org/packages/MonoMod.Patcher,
Optris.Icons.Avalonia.MaterialDesign,12.0.7,21000.0,readme,0,,,README.md,,,,https://github.com/optris/optris.icons.avalonia,,,,,,https://www.nuget.org/packages/Optris.Icons.Avalonia.MaterialDesign,
NativeMemoryArray,1.2.2,20985.0,xml docs,0,,,,,,lib/net5.0/NativeMemoryArray.xml,https://github.com/cysharp/nativememoryarray,,,,,,https://www.nuget.org/packages/NativeMemoryArray,
Vanara.PInvoke.CoreAudio,5.0.7,20937.0,xml docs,0,,,,,,lib/net10.0-windows7.0/Vanara.PInvoke.CoreAudio.xml,https://github.com/dahall/vanara,,,,,,https://www.nuget.org/packages/Vanara.PInvoke.CoreAudio,
JumpLists.Win32.Avalonia,1.23.10209.11223,20343.0,xml docs,0,,,,,,lib/net461/JumpLists.Win32.Avalonia.xml,https://github.com/beyonddimension/avalonia.win32.jumplists,,,,,,https://www.nuget.org/packages/JumpLists.Win32.Avalonia,
7-Zip.NativeAssets.Win32,25.1.0,20028.0,,0,,,,,,,https://github.com/aigiol/7-zip.nativeassets,,,,,,https://www.nuget.org/packages/7-Zip.NativeAssets.Win32,
MdXaml.Svg,1.27.0,19595.0,,0,,,,,,,https://github.com/whistyun/mdxaml,,,,,,https://www.nuget.org/packages/MdXaml.Svg,
PowerKit,2.3.1,19467.0,xml docs,0,,,,,,lib/net10.0/PowerKit.xml,https://github.com/tyrrrz/powerkit,,,,,,https://www.nuget.org/packages/PowerKit,
D2Phap.FileWatcherEx,3.0.0,18633.0,readme,0,,,README.md,,,,https://github.com/d2phap/filewatcherex,,,,,,https://www.nuget.org/packages/D2Phap.FileWatcherEx,
Ecng.Compilation.All,1.0.85,18516.0,xml docs,0,,,,,,lib/net10.0/Ecng.Compilation.All.xml,https://github.com/stocksharp/ecng,,,,,,https://www.nuget.org/packages/Ecng.Compilation.All,
D2Phap.DXControl,4.3.1,18481.0,readme; xml docs,0,,,README.md,,,lib/net10.0-windows7.0/D2Phap.DXControl.xml,https://github.com/d2phap/dxcontrol,,,,,,https://www.nuget.org/packages/D2Phap.DXControl,
KGySoft.Drawing.Wpf,10.0.1,18273.0,xml docs,0,,,,,,lib/net35/KGySoft.Drawing.Wpf.xml,https://github.com/koszeggy/kgysoft.drawing,,,,,,https://www.nuget.org/packages/KGySoft.Drawing.Wpf,
Senparc.CO2NET.Cache.Dapr,1.1.4,17945.0,,0,,,,,,,https://github.com/senparc/senparc.co2net,,,,,,https://www.nuget.org/packages/Senparc.CO2NET.Cache.Dapr,
WicNet,1.8.4.1,17238.0,,0,,,,,,,https://github.com/smourier/wicnet,,,,,,https://www.nuget.org/packages/WicNet,
Ecng.Data.Ado,1.0.88,17114.0,xml docs,0,,,,,,lib/net10.0/Ecng.Data.Ado.xml,https://github.com/stocksharp/ecng,,,,,,https://www.nuget.org/packages/Ecng.Data.Ado,
Ecng.IO.Compression,1.0.51,16934.0,readme; xml docs,0,,,README.md,,,lib/net10.0/Ecng.IO.Compression.xml,https://github.com/stocksharp/ecng,,,,,,https://www.nuget.org/packages/Ecng.IO.Compression,
CommunityToolkit.VectorData.InMemory,1.0.1,16807.0,readme; xml docs,0,,,README.md,,,lib/net10.0/CommunityToolkit.VectorData.InMemory.xml,https://github.com/communitytoolkit/ai,,,,,,https://www.nuget.org/packages/CommunityToolkit.VectorData.InMemory,
Aigio.WinDivertSharp,1.4.4.5,16669.0,xml docs,0,,,,,,lib/net35/WinDivertSharp.xml,https://github.com/beyonddimension/windivertsharp,,,,,,https://www.nuget.org/packages/Aigio.WinDivertSharp,
Microsoft.AI.Foundry.Local.WinML,1.2.4,15773.0,readme; xml docs,0,,,README.md,,,lib/net8.0-windows10.0.18362/Microsoft.AI.Foundry.Local.WinML.xml,https://github.com/microsoft/foundry-local,,,,,,https://www.nuget.org/packages/Microsoft.AI.Foundry.Local.WinML,
WinApi.Desktop,4.0.0,15326.0,,0,,,,,,,https://github.com/prasannavl/winapi,,,,,,https://www.nuget.org/packages/WinApi.Desktop,
WinApi.Utils,4.0.0,15222.0,,0,,,,,,,https://github.com/prasannavl/winapi,,,,,,https://www.nuget.org/packages/WinApi.Utils,
WinEventHook,0.3.6,14993.0,,0,,,,,,,https://github.com/openbytedev/wineventhook,,,,,,https://www.nuget.org/packages/WinEventHook,
Basic.Reference.Assemblies.NetStandard13,1.8.11,14725.0,readme,0,,,README.md,,,,https://github.com/jaredpar/basic-reference-assemblies,,,,,,https://www.nuget.org/packages/Basic.Reference.Assemblies.NetStandard13,
Openur.Mono.Unix,7.1.0.256,14610.0,,0,,,,,,,https://github.com/mono/mono.posix,,,,,,https://www.nuget.org/packages/Openur.Mono.Unix,
CommunityToolkit.VectorData.Qdrant,1.0.0,14597.0,readme; xml docs,0,,,README.md,,,lib/net10.0/CommunityToolkit.VectorData.Qdrant.xml,https://github.com/communitytoolkit/ai,,,,,,https://www.nuget.org/packages/CommunityToolkit.VectorData.Qdrant,
LeakCanaryBinding,1.5.1.1,14353.0,,0,,,,,,,https://github.com/crehmann/leakcanarybinding,,,,,,https://www.nuget.org/packages/LeakCanaryBinding,
XAB.TinyPinyin,2.0.4.4,14245.0,xml docs,0,,,,,,lib/monoandroid90/XAB.TinyPinyin.xml,https://github.com/aigiol/xamarin-bindings,,,,,,https://www.nuget.org/packages/XAB.TinyPinyin,
PresentMonFps,2.0.6,14200.0,readme,0,,,README.md,,,,https://github.com/lemutec/presentmonfps,,,,,,https://www.nuget.org/packages/PresentMonFps,
Ecng.Excel,1.0.34,14072.0,xml docs,0,,,,,,lib/net10.0/Ecng.Excel.xml,https://github.com/stocksharp/ecng,,,,,,https://www.nuget.org/packages/Ecng.Excel,
Microsoft.CodeAnalysis.VisualBasic.SourceGenerators.Testing,1.1.4,13861.0,xml docs,0,,,,,,lib/net472/Microsoft.CodeAnalysis.VisualBasic.SourceGenerators.Testing.xml,https://github.com/dotnet/roslyn-sdk,,,,,,https://www.nuget.org/packages/Microsoft.CodeAnalysis.VisualBasic.SourceGenerators.Testing,
BetterGI.Assets.Model,1.0.33,12759.0,readme,0,,,contentFiles/any/any/Assets/Model/PaddleOCR/README.md,,,,https://github.com/babalae/bettergi-libraries,,,,,,https://www.nuget.org/packages/BetterGI.Assets.Model,
Numerge,1.0.0,12753.0,,0,,,,,,,https://github.com/kekekeks/numerge,,,,,,https://www.nuget.org/packages/Numerge,
CompilerPaths,1.0.3,12606.0,,0,,,,,,,https://github.com/aaronrobinsonmsft/compilerpaths,,,,,,https://www.nuget.org/packages/CompilerPaths,
TUnit.Assertions.Should,1.66.27-beta,12552.0,readme; xml docs,0,,,README.md,,,lib/net10.0/TUnit.Assertions.Should.xml,https://github.com/thomhurst/tunit,,,,,,https://www.nuget.org/packages/TUnit.Assertions.Should,
WebView2.Avalonia,1.0.3240.44-preview.250526.1,12418.0,readme; xml docs,0,,,README.md,,,lib/net462/Avalonia.WebView2.xml,https://github.com/beyonddimension/avalonia.webview2,,,,,,https://www.nuget.org/packages/WebView2.Avalonia,
Microsoft.AzureStack.Management.Fabric.Admin,2.9.1-preview,12243.0,xml docs,0,,,,,,lib/net452/Microsoft.AzureStack.Management.Fabric.Admin.xml,https://github.com/azure/azure-sdk-for-net,,,,,,https://www.nuget.org/packages/Microsoft.AzureStack.Management.Fabric.Admin,
Mono.ApiTools.MSBuildTasks,0.6.0,12175.0,readme,0,,,README.md,,,,https://github.com/mattleibow/mono.apitools.msbuildtasks,,,,,,https://www.nuget.org/packages/Mono.ApiTools.MSBuildTasks,
Serilog.Sinks.RichTextBoxEx.Wpf,1.1.0.1,11820.0,readme,0,,,README.md,,,,https://github.com/emako/serilog-sinks-richtextbox,,,,,,https://www.nuget.org/packages/Serilog.Sinks.RichTextBoxEx.Wpf,
Ecng.Data.SqlServer,1.0.57,11657.0,xml docs,0,,,,,,lib/net10.0/Ecng.Data.SqlServer.xml,https://github.com/stocksharp/ecng,,,,,,https://www.nuget.org/packages/Ecng.Data.SqlServer,
Ecng.Excel.OpenXml,1.0.37,11337.0,xml docs,0,,,,,,lib/net10.0/Ecng.Excel.OpenXml.xml,https://github.com/stocksharp/ecng,,,,,,https://www.nuget.org/packages/Ecng.Excel.OpenXml,
Microsoft.AzureStack.Management.Backup.Admin,0.3.2-preview,11206.0,xml docs,0,,,,,,lib/net452/Microsoft.AzureStack.Management.Backup.Admin.xml,https://github.com/azure/azure-sdk-for-net,,,,,,https://www.nuget.org/packages/Microsoft.AzureStack.Management.Backup.Admin,
BetterGI.Assets.Map,1.0.22,10798.0,,0,,,,,,,https://github.com/babalae/bettergi-libraries,,,,,,https://www.nuget.org/packages/BetterGI.Assets.Map,
Microsoft.AzureStack.Management.Subscriptions.Admin,0.2.0-preview,10665.0,xml docs,0,,,,,,lib/net452/Microsoft.AzureStack.Management.Subscriptions.Admin.xml,https://github.com/azure/azure-sdk-for-net,,,,,,https://www.nuget.org/packages/Microsoft.AzureStack.Management.Subscriptions.Admin,
DirectNStandard,1.18.0,10489.0,readme,0,,,readme.md,,,,https://github.com/smourier/directn,,,,,,https://www.nuget.org/packages/DirectNStandard,
NotifyIcon.Linux,1.23.10209.11223,10102.0,xml docs,0,,,,,,lib/net6.0/System.Windows.NotifyIcon.Linux.xml,https://github.com/beyonddimension/notifyicon,,,,,,https://www.nuget.org/packages/NotifyIcon.Linux,
Flow.Launcher.Localization,0.0.6,10094.0,readme,0,,,README.md,,,,https://github.com/flow-launcher/flow.launcher.localization,,,,,,https://www.nuget.org/packages/Flow.Launcher.Localization,
NPSMLib,0.9.14,9645.0,xml docs,0,,,,,,lib/net45/NPSMLib.xml,https://github.com/adeltax/npsmlib,,,,,,https://www.nuget.org/packages/NPSMLib,
Senparc.AI.Agents,0.7.3,9316.0,xml docs,0,,,,,,lib/netstandard2.1/Senparc.AI.Agents.xml,https://github.com/senparc/senparc.ai.agents,,,,,,https://www.nuget.org/packages/Senparc.AI.Agents,
ChefKeys,0.1.2,9262.0,xml docs,0,,,,,,lib/net7.0-windows7.0/ChefKeys.xml,https://github.com/jjw24/chefkeys,,,,,,https://www.nuget.org/packages/ChefKeys,
Basic.Reference.Assemblies.Net40,1.8.11,9057.0,readme,0,,,README.md,,,,https://github.com/jaredpar/basic-reference-assemblies,,,,,,https://www.nuget.org/packages/Basic.Reference.Assemblies.Net40,
Basic.Reference.Assemblies.Net20,1.8.11,8512.0,readme,0,,,README.md,,,,https://github.com/jaredpar/basic-reference-assemblies,,,,,,https://www.nuget.org/packages/Basic.Reference.Assemblies.Net20,
Microsoft.AzureStack.Management.InfrastructureInsights.Admin,0.3.0-preview,8477.0,xml docs,0,,,,,,lib/net452/Microsoft.AzureStack.Management.InfrastructureInsights.Admin.xml,https://github.com/azure/azure-sdk-for-net,,,,,,https://www.nuget.org/packages/Microsoft.AzureStack.Management.InfrastructureInsights.Admin,
BetterGI.Assets.Other,1.0.26,8442.0,,0,,,,,,,https://github.com/babalae/bettergi-libraries,,,,,,https://www.nuget.org/packages/BetterGI.Assets.Other,
Basic.Reference.Assemblies.Net110,1.8.11,8249.0,readme,0,,,README.md,,,,https://github.com/jaredpar/basic-reference-assemblies,,,,,,https://www.nuget.org/packages/Basic.Reference.Assemblies.Net110,
Microsoft.AzureStack.Management.Update.Admin,0.1.0-preview,7976.0,xml docs,0,,,,,,lib/net452/Microsoft.AzureStack.Management.Update.Admin.xml,https://github.com/azure/azure-sdk-for-net,,,,,,https://www.nuget.org/packages/Microsoft.AzureStack.Management.Update.Admin,
Microsoft.AzureStack.Management.Commerce.Admin,0.2.0-preview,7903.0,xml docs,0,,,,,,lib/net452/Microsoft.AzureStack.Management.Commerce.Admin.xml,https://github.com/azure/azure-sdk-for-net,,,,,,https://www.nuget.org/packages/Microsoft.AzureStack.Management.Commerce.Admin,
PureSharpCompress,0.40.0,7593.0,readme,0,,,README.md,,,,https://github.com/emako/puresharpcompress,,,,,,https://www.nuget.org/packages/PureSharpCompress,
Ecng.GeneticSharp,1.0.5,7478.0,xml docs,0,,,,,,lib/net10.0/GeneticSharp.xml,https://github.com/stocksharp/ecng,,,,,,https://www.nuget.org/packages/Ecng.GeneticSharp,
TinyWebServer.dll,1.0.1,7451.0,,0,,,,,,,,,,,,,https://www.nuget.org/packages/TinyWebServer.dll,
Microsoft.Azure.Management.LocationBasedServices,2.0.0,7409.0,xml docs,0,,,,,,lib/net452/Microsoft.Azure.Management.LocationBasedServices.xml,https://github.com/azure/azure-sdk-for-net,,,,,,https://www.nuget.org/packages/Microsoft.Azure.Management.LocationBasedServices,
Microsoft.AzureStack.Management.Storage.Admin,2.0.0-preview,7396.0,xml docs,0,,,,,,lib/net452/Microsoft.AzureStack.Management.Storage.Admin.xml,https://github.com/azure/azure-sdk-for-net,,,,,,https://www.nuget.org/packages/Microsoft.AzureStack.Management.Storage.Admin,
Microsoft.AzureStack.Management.KeyVault.Admin,0.1.0-preview,7361.0,xml docs,0,,,,,,lib/net452/Microsoft.AzureStack.Management.KeyVault.Admin.xml,https://github.com/azure/azure-sdk-for-net,,,,,,https://www.nuget.org/packages/Microsoft.AzureStack.Management.KeyVault.Admin,
Microsoft.AzureStack.Management.Compute.Admin,0.3.0-preview,7212.0,xml docs,0,,,,,,lib/net452/Microsoft.AzureStack.Management.Compute.Admin.xml,https://github.com/azure/azure-sdk-for-net,,,,,,https://www.nuget.org/packages/Microsoft.AzureStack.Management.Compute.Admin,
TencentOpenApiSDK.Android,3.5.4.11,7181.0,xml docs,0,,,,,,lib/monoandroid11.0/TencentOpenApiSDK.Android.xml,https://github.com/steamtools-team/tencentopenapisdk,,,,,,https://www.nuget.org/packages/TencentOpenApiSDK.Android,
CommunityToolkit.VectorData.PgVector,1.0.1,6973.0,readme; xml docs,0,,,README.md,,,lib/net10.0/CommunityToolkit.VectorData.PgVector.xml,https://github.com/communitytoolkit/ai,,,,,,https://www.nuget.org/packages/CommunityToolkit.VectorData.PgVector,
Basic.Reference.Assemblies.AspNet80,1.8.11,6838.0,readme,0,,,README.md,,,,https://github.com/jaredpar/basic-reference-assemblies,,,,,,https://www.nuget.org/packages/Basic.Reference.Assemblies.AspNet80,
CommunityToolkit.Labs.WinUI.Controls.MarkdownTextBlock,0.1.251217-build.2433,6835.0,xml docs,0,,,,,,lib/net8.0-windows10.0.19041/CommunityToolkit.WinUI.Controls.MarkdownTextBlock.xml,https://github.com/communitytoolkit/labs-windows,,,,,,https://www.nuget.org/packages/CommunityToolkit.Labs.WinUI.Controls.MarkdownTextBlock,
Devolutions.Pinget.Cli.Rust,0.11.0,6659.0,,0,,,,,,,https://github.com/devolutions/pinget,,,,,,https://www.nuget.org/packages/Devolutions.Pinget.Cli.Rust,
BetterGI.VCRuntime,14.44.35208,6599.0,,0,,,,,,,https://github.com/babalae/bettergi-libraries,,,,,,https://www.nuget.org/packages/BetterGI.VCRuntime,
Microsoft.AspNetCore.AspNetCoreModule,2.1.0-preview1-final,6400.0,,0,,,,,,,,,,,,,https://www.nuget.org/packages/Microsoft.AspNetCore.AspNetCoreModule,
CommunityToolkit.VectorData.AzureAISearch,1.0.0,6154.0,readme; xml docs,0,,,README.md,,,lib/net10.0/CommunityToolkit.VectorData.AzureAISearch.xml,https://github.com/communitytoolkit/ai,,,,,,https://www.nuget.org/packages/CommunityToolkit.VectorData.AzureAISearch,
UnblockZoneIdentifier,1.0.1,5912.0,readme,0,,,README.md,,,,https://github.com/emako/unblockzoneidentifier,,,,,,https://www.nuget.org/packages/UnblockZoneIdentifier,
Microsoft.AzureStack.Management.Gallery.Admin,0.1.0-preview,5852.0,xml docs,0,,,,,,lib/net452/Microsoft.AzureStack.Management.Gallery.Admin.xml,https://github.com/azure/azure-sdk-for-net,,,,,,https://www.nuget.org/packages/Microsoft.AzureStack.Management.Gallery.Admin,
Prefetch,2026.5.2,5760.0,readme; xml docs,0,,,README.md,,,lib/netstandard2.0/Prefetch.xml,https://github.com/ericzimmerman/prefetch,,,,,,https://www.nuget.org/packages/Prefetch,
Microsoft.AzureStack.Management.Subscription,0.1.0-preview,5724.0,xml docs,0,,,,,,lib/net452/Microsoft.AzureStack.Management.Subscription.xml,https://github.com/azure/azure-sdk-for-net,,,,,,https://www.nuget.org/packages/Microsoft.AzureStack.Management.Subscription,
QuickLook.LAVFilters,0.81.0,5716.0,readme,0,,,README.md,,,,https://github.com/ql-win/quicklook.lavfilters,,,,,,https://www.nuget.org/packages/QuickLook.LAVFilters,
Microsoft.AzureStack.Management.Network.Admin,0.1.0-preview,5579.0,xml docs,0,,,,,,lib/net452/Microsoft.AzureStack.Management.Network.Admin.xml,https://github.com/azure/azure-sdk-for-net,,,,,,https://www.nuget.org/packages/Microsoft.AzureStack.Management.Network.Admin,
Microsoft.AzureStack.Management.AzureBridge.Admin,0.1.0-preview,5572.0,xml docs,0,,,,,,lib/net452/Microsoft.AzureStack.Management.AzureBridge.Admin.xml,https://github.com/azure/azure-sdk-for-net,,,,,,https://www.nuget.org/packages/Microsoft.AzureStack.Management.AzureBridge.Admin,
Material.Icons.WinUI3,3.0.2,5548.0,readme,0,,,README.md,,,,https://github.com/skproch/material.icons,,,,,,https://www.nuget.org/packages/Material.Icons.WinUI3,
ImageGlass.Tools,1.9200.2,5513.0,readme,0,,,README.md,,,,https://github.com/imageglass/imageglass.tools,,,,,,https://www.nuget.org/packages/ImageGlass.Tools,
QuickLook.WPFMediaKit,2.3.4,5167.0,xml docs,0,,,,,,lib/QuickLook.WPFMediaKit.xml,https://github.com/ql-win/quicklook.wpf-mediakit,,,,,,https://www.nuget.org/packages/QuickLook.WPFMediaKit,
Microsoft.Azure.Management.RecoveryServicesVaultUpgrade,1.0.0-preview,4989.0,xml docs,0,,,,,,lib/portable-net45%2Bwp8%2Bwpa81%2Bwin/Microsoft.WindowsAzure.Management.RecoveryServicesVaultUpgrade.xml,https://github.com/azure/azure-sdk-for-net,,,,,,https://www.nuget.org/packages/Microsoft.Azure.Management.RecoveryServicesVaultUpgrade,
CodeChicken.DiffPatch,1.1.0,4846.0,,0,,,,,,,https://github.com/chicken-bones/diffpatch,,,,,,https://www.nuget.org/packages/CodeChicken.DiffPatch,
Devolutions.Pinget.Core,0.11.0,4716.0,xml docs,0,,,,,,lib/net10.0/Devolutions.Pinget.Core.xml,https://github.com/devolutions/pinget,,,,,,https://www.nuget.org/packages/Devolutions.Pinget.Core,
QuickLook.ImageGlass.WebP,1.4.0,4591.0,readme,0,,,README.md,,,,https://github.com/ql-win/quicklook.imageglass.webp,,,,,,https://www.nuget.org/packages/QuickLook.ImageGlass.WebP,
AppSettingStronglyTyped,1.0.0,4044.0,,0,,,,,,,,,,,,,https://www.nuget.org/packages/AppSettingStronglyTyped,
QuickLook.Typography.OpenFont,1.0.1,4020.0,readme,0,,,README.md,,,,https://github.com/ql-win/quicklook.typography.openfont,,,,,,https://www.nuget.org/packages/QuickLook.Typography.OpenFont,
RumpSharp,1.0.1,4004.0,readme; xml docs,0,,,README.md,,,lib/net10.0/RumpSharp.xml,https://github.com/duplicati/rumpsharp,,,,,,https://www.nuget.org/packages/RumpSharp,
AWS.Bedrock.MEAI,1.0.0,3969.0,readme; xml docs,0,,,README.md,,,lib/net472/AWS.Bedrock.MEAI.xml,https://github.com/aws/aws-dotnet-ai,,,,,,https://www.nuget.org/packages/AWS.Bedrock.MEAI,
MongoSandbox8.runtime.osx-arm64,2.0.0,3911.0,readme,0,,,README.md,,,,https://github.com/wassim-k/mongosandbox,,,,,,https://www.nuget.org/packages/MongoSandbox8.runtime.osx-arm64,
Devolutions.UniGetUI.Elevator,2.6.1.3,3627.0,,0,,,,,,,https://github.com/devolutions/gsudo-test,,,,,,https://www.nuget.org/packages/Devolutions.UniGetUI.Elevator,
CommunityToolkit.VectorData.Redis,1.0.0,3520.0,readme; xml docs,0,,,README.md,,,lib/net10.0/CommunityToolkit.VectorData.Redis.xml,https://github.com/communitytoolkit/ai,,,,,,https://www.nuget.org/packages/CommunityToolkit.VectorData.Redis,
CommunityToolkit.VectorData.Weaviate,1.0.0,3368.0,readme; xml docs,0,,,README.md,,,lib/net10.0/CommunityToolkit.VectorData.Weaviate.xml,https://github.com/communitytoolkit/ai,,,,,,https://www.nuget.org/packages/CommunityToolkit.VectorData.Weaviate,
ElBruno.Text2Image.Foundry,1.5.1,3324.0,readme; xml docs,0,,,README.md,,,lib/net10.0/ElBruno.Text2Image.Foundry.xml,https://github.com/elbruno/elbruno.text2image,,,,,,https://www.nuget.org/packages/ElBruno.Text2Image.Foundry,
QuickLook.ApkReader,2.1.0,3298.0,readme; xml docs,0,,,README.md,,,lib/net462/QuickLook.ApkReader.xml,https://github.com/soar360/apk-reader,,,,,,https://www.nuget.org/packages/QuickLook.ApkReader,
Basic,1.0.0,3190.0,,0,,,,,,,,,,,,,https://www.nuget.org/packages/Basic,
QuickLook.DiscUtils,1.0.0,3165.0,readme,0,,,README.md,,,,https://github.com/ql-win/quicklook.hfsplus,,,,,,https://www.nuget.org/packages/QuickLook.DiscUtils,
PcdSharp,1.0.1,3131.0,readme,0,,,README.md,,,,https://github.com/emako/pcdsharp,,,,,,https://www.nuget.org/packages/PcdSharp,
QuickLook.RpmReader,1.0.0,3104.0,readme,0,,,README.md,,,,https://github.com/ql-win/quicklook.rpmreader,,,,,,https://www.nuget.org/packages/QuickLook.RpmReader,
Senparc.AI.AgentKernel,0.1.12,2525.0,xml docs,0,,,,,,lib/net10.0/Senparc.AI.AgentKernel.xml,https://github.com/senparc/senparc.ai,,,,,,https://www.nuget.org/packages/Senparc.AI.AgentKernel,
unofficial.mesa.softwarerenderer,25.3.6.29,2500.0,,0,,,,,,,https://github.com/kekekeks/mesa-software-only-builds,,,,,,https://www.nuget.org/packages/unofficial.mesa.softwarerenderer,
AzureSoraSDK,1.0.2,2413.0,readme; xml docs,0,,,README.md,,,lib/net6.0/AzureSoraSDK.xml,https://github.com/drhazemali/azuresorasdk,,,,,,https://www.nuget.org/packages/AzureSoraSDK,
KRCLib,1.0.1,2275.0,readme,0,,,README.md,,,,https://github.com/emako/krclib,,,,,,https://www.nuget.org/packages/KRCLib,
elbruno.Extensions.AI.Claude,0.1.0-preview.6,2268.0,readme,0,,,README.md,,,,https://github.com/elbruno/elbruno-extensions-ai-claude,,,,,,https://www.nuget.org/packages/elbruno.Extensions.AI.Claude,
