package,version,downloads,doc_types_available,link_count,handwritten_site,tool_generated_docs,readme_in_package,docs_folder_in_package,docs_folder_files,xml_docs_in_package,github_repo,github_docs_folder,github_wiki,github_pages,homepage,changelog,registry_page,doc_coverage_pct
System.Xml.ReaderWriter,4.3.1,3243106538,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netcore50/System.Xml.ReaderWriter.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Xml.ReaderWriter,
System.Security.Permissions,10.0.11,3205243295,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,lib/net10.0/System.Security.Permissions.xml,https://github.com/dotnet/runtime,,,,https://dot.net/,,https://www.nuget.org/packages/System.Security.Permissions,
runtime.native.System,4.3.1,3187108702,hand-written site; homepage,2,https://dot.net/,,,,,,,,,,https://dot.net/,,https://www.nuget.org/packages/runtime.native.System,
Serilog,4.4.0,3164125986,hand-written site; readme; xml docs; homepage,2,https://serilog.net/,,README.md,,,lib/net10.0/Serilog.xml,https://github.com/serilog/serilog,,,,https://serilog.net/,,https://www.nuget.org/packages/Serilog,
System.Runtime.InteropServices.RuntimeInformation,4.3.0,3052817013,hand-written site; homepage,2,https://dot.net/,,,,,,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Runtime.InteropServices.RuntimeInformation,
Microsoft.Extensions.Configuration.Json,10.0.11,3039313600,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,lib/net10.0/Microsoft.Extensions.Configuration.Json.xml,https://github.com/dotnet/runtime,,,,https://dot.net/,,https://www.nuget.org/packages/Microsoft.Extensions.Configuration.Json,
System.Xml.XDocument,4.3.0,3038317563,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netcore50/System.Xml.XDocument.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Xml.XDocument,
System.Diagnostics.Tools,4.3.0,3031995936,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netcore50/System.Diagnostics.Tools.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Diagnostics.Tools,
System.Security.Cryptography.Algorithms,4.3.1,3003894862,hand-written site; homepage,2,https://dot.net/,,,,,,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Security.Cryptography.Algorithms,
System.Diagnostics.Tracing,4.3.0,2977065209,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netcore50/System.Diagnostics.Tracing.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Diagnostics.Tracing,
System.Collections.Concurrent,4.3.0,2960923724,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netcore50/System.Collections.Concurrent.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Collections.Concurrent,
System.Security.Cryptography.X509Certificates,4.3.2,2942587113,hand-written site; homepage,2,https://dot.net/,,,,,,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Security.Cryptography.X509Certificates,
System.AppContext,4.3.0,2906525225,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netstandard1.3/System.AppContext.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.AppContext,
System.Security.Cryptography.Primitives,4.3.0,2864386308,hand-written site; homepage,2,https://dot.net/,,,,,,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Security.Cryptography.Primitives,
